#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000007:856626-860969 -           1448 2893at4891           -            831         0 1212.6  34.7   1   4   1.6e-18   3.1e-16   55.8   0.2     1    69   278   369   278   374 0.81 -
tig00000007:856626-860969 -           1448 2893at4891           -            831         0 1212.6  34.7   2   4  7.8e-165  1.5e-162  539.8   8.5    58   405   383   783   376   802 0.89 -
tig00000007:856626-860969 -           1448 2893at4891           -            831         0 1212.6  34.7   3   4   3.5e-10   6.8e-08   28.2   0.0   398   429   821   853   816   862 0.88 -
tig00000007:856626-860969 -           1448 2893at4891           -            831         0 1212.6  34.7   4   4  6.8e-181  1.3e-178  592.9  10.1   427   827   907  1406   897  1409 0.86 -
tig00000023:91745-95371   -           1209 2893at4891           -            831  1.2e-110  368.2   1.5   1   4     1e-56     2e-54  182.2   0.1   107   402   170   503   144   512 0.83 -
tig00000023:91745-95371   -           1209 2893at4891           -            831  1.2e-110  368.2   1.5   2   4     2e-24   3.8e-22   75.4   0.0   427   543   572   712   562   733 0.81 -
tig00000023:91745-95371   -           1209 2893at4891           -            831  1.2e-110  368.2   1.5   3   4   3.8e-16   7.5e-14   47.9   0.0   552   627   747   830   740   836 0.80 -
tig00000023:91745-95371   -           1209 2893at4891           -            831  1.2e-110  368.2   1.5   4   4   3.2e-19   6.3e-17   58.1   0.1   629   797   952  1132   941  1159 0.81 -
tig00000005:915929-918778 -            950 2893at4891           -            831   1.9e-37  126.0   5.1   1   2   8.3e-20   1.6e-17   60.1   1.0   104   398    65   387    57   401 0.71 -
tig00000005:915929-918778 -            950 2893at4891           -            831   1.9e-37  126.0   5.1   2   2   4.4e-22   8.7e-20   67.6   0.2   487   779   563   861   526   902 0.75 -
tig00000005:616975-620400 -           1142 2893at4891           -            831   1.6e-31  106.4  15.7   1   4   3.9e-07   7.6e-05   18.1   0.5   156   246   132   227   123   237 0.67 -
tig00000005:616975-620400 -           1142 2893at4891           -            831   1.6e-31  106.4  15.7   2   4   3.6e-07   6.9e-05   18.3   2.0   327   395   357   427   239   430 0.80 -
tig00000005:616975-620400 -           1142 2893at4891           -            831   1.6e-31  106.4  15.7   3   4      0.48        94   -2.0   0.0   446   470   610   634   607   639 0.89 -
tig00000005:616975-620400 -           1142 2893at4891           -            831   1.6e-31  106.4  15.7   4   4   4.5e-25   8.8e-23   77.5   0.6   507   743   714   958   701   991 0.77 -
tig00000001:523204-525837 -            878 2893at4891           -            831   1.1e-26   90.5   7.8   1   3   1.5e-14   2.9e-12   42.7   0.1   106   285    29   224    22   228 0.72 -
tig00000001:523204-525837 -            878 2893at4891           -            831   1.1e-26   90.5   7.8   2   3   0.00014     0.027    9.7   1.3   307   391   275   362   252   370 0.71 -
tig00000001:523204-525837 -            878 2893at4891           -            831   1.1e-26   90.5   7.8   3   3   8.3e-14   1.6e-11   40.2   0.0   485   655   614   790   608   801 0.81 -
tig00000005:624193-625803 -            537 2893at4891           -            831   3.2e-21   72.3   1.2   1   2   1.1e-13   2.1e-11   39.9   0.9   198   394    43   241    15   254 0.75 -
tig00000005:624193-625803 -            537 2893at4891           -            831   3.2e-21   72.3   1.2   2   2   1.7e-10   3.3e-08   29.3   0.0   575   655   451   533   320   536 0.63 -
tig00000010:492550-494406 -            619 2893at4891           -            831   3.6e-19   65.5   1.6   1   2     3e-11   5.9e-09   31.7   1.3   191   394   101   309    15   323 0.74 -
tig00000010:492550-494406 -            619 2893at4891           -            831   3.6e-19   65.5   1.6   2   2   6.5e-11   1.3e-08   30.7   0.0   463   663   416   609   389   618 0.64 -
