#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000061:685554-688952 -           1133 2421at4891           -            710  8.4e-249  824.9  14.3   1   3      0.25        38   -0.3   0.0     6    28    19    43    15   121 0.75 -
tig00000061:685554-688952 -           1133 2421at4891           -            710  8.4e-249  824.9  14.3   2   3  6.2e-148  9.4e-146  484.3   2.2   114   434   263   609   258   624 0.90 -
tig00000061:685554-688952 -           1133 2421at4891           -            710  8.4e-249  824.9  14.3   3   3  6.7e-106    1e-103  345.4   2.9   326   700   640  1040   625  1049 0.80 -
tig00000001:572249-573343 -            365 2421at4891           -            710   1.5e-83  278.7  19.6   1   3   4.8e-58   7.3e-56  187.2   1.4   116   305     6   201     2   203 0.93 -
tig00000001:572249-573343 -            365 2421at4891           -            710   1.5e-83  278.7  19.6   2   3     7e-17   1.1e-14   51.1   1.4   525   609   200   280   199   286 0.89 -
tig00000001:572249-573343 -            365 2421at4891           -            710   1.5e-83  278.7  19.6   3   3   2.6e-17     4e-15   52.5   2.8   616   672   308   365   301   365 0.96 -
tig00000023:452840-453976 -            379 2421at4891           -            710   7.8e-76  253.2  18.1   1   2   7.3e-53   1.1e-50  170.0   4.0   107   306    14   222     3   226 0.93 -
tig00000023:452840-453976 -            379 2421at4891           -            710   7.8e-76  253.2  18.1   2   2   5.2e-28   7.8e-26   87.9   6.9   529   672   221   379   219   379 0.85 -
tig00000026:17724-18494   -            257 2421at4891           -            710   8.3e-57  190.3  11.9   1   2   5.8e-53   8.9e-51  170.3   3.9   111   306     4   208     1   212 0.94 -
tig00000026:17724-18494   -            257 2421at4891           -            710   8.3e-57  190.3  11.9   2   2   2.8e-09   4.3e-07   25.9   1.7   529   578   207   256   205   257 0.94 -
tig00000012:218360-219763 -            468 2421at4891           -            710   9.6e-47  157.0  18.2   1   3   1.2e-14   1.8e-12   43.7   2.5   114   221   131   248   117   255 0.73 -
tig00000012:218360-219763 -            468 2421at4891           -            710   9.6e-47  157.0  18.2   2   3   1.6e-07   2.5e-05   20.1   0.2   253   301   258   307   253   311 0.86 -
