#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000018:221819-223582   -            588 22851at4891          -            359  1.4e-123  409.9  80.0   1   6   8.6e-48   1.2e-45  153.6   3.2     1    87     1    87     1    93 0.97 -
tig00000018:221819-223582   -            588 22851at4891          -            359  1.4e-123  409.9  80.0   2   6   1.1e-19   1.4e-17   61.2   0.2    77   135    94   152    84   166 0.92 -
tig00000018:221819-223582   -            588 22851at4891          -            359  1.4e-123  409.9  80.0   3   6   3.6e-45   4.9e-43  145.0  24.4   126   257   167   313   157   321 0.80 -
tig00000018:221819-223582   -            588 22851at4891          -            359  1.4e-123  409.9  80.0   4   6   1.1e-20   1.4e-18   64.5   9.1   251   327   329   405   315   425 0.79 -
tig00000018:221819-223582   -            588 22851at4891          -            359  1.4e-123  409.9  80.0   5   6       6.1   8.4e+02   -3.8  13.9   277   345   451   527   444   537 0.71 -
tig00000018:221819-223582   -            588 22851at4891          -            359  1.4e-123  409.9  80.0   6   6   0.00049     0.067    9.7   0.0   340   359   556   575   545   575 0.91 -
tig00000018:506980-508206   -            409 22851at4891          -            359   1.8e-24   83.9   0.0   1   1   1.9e-26   2.6e-24   83.4   0.0     2    73     4    73     3    79 0.93 -
tig00000083:83033-83302     -             90 22851at4891          -            359   1.3e-22   77.8   0.2   1   1     1e-24   1.4e-22   77.7   0.2     5    72     1    67     1    82 0.93 -
tig00000005:34699-35997     -            433 22851at4891          -            359   1.1e-21   74.8  22.6   1   2   5.6e-12   7.6e-10   35.8   0.1    12    68   108   166    94   171 0.83 -
tig00000005:34699-35997     -            433 22851at4891          -            359   1.1e-21   74.8  22.6   2   2   2.3e-13   3.1e-11   40.3  18.8   130   337   197   402   189   415 0.76 -
tig00000023:249237-249578   -            114 22851at4891          -            359   1.3e-20   71.2   0.0   1   1   1.1e-22   1.5e-20   71.0   0.0     5    72     1    67     1    88 0.87 -
tig00000018:619619-620674   -            352 22851at4891          -            359   2.1e-20   70.5   0.0   1   1   2.2e-22     3e-20   70.0   0.0     3    71     5    69     3    77 0.91 -
tig00000012:239988-241109   -            374 22851at4891          -            359   5.4e-20   69.2   0.9   1   1   5.6e-22   7.6e-20   68.7   0.9     3    72    19    87    17    93 0.92 -
tig00000034:300597-301871   -            425 22851at4891          -            359     6e-20   69.0   0.1   1   1   6.3e-22   8.6e-20   68.5   0.1     6    92     2    95     1   109 0.79 -
tig00000018:482500-483795   -            432 22851at4891          -            359   1.5e-19   67.7   2.8   1   1   1.6e-21   2.2e-19   67.2   2.8     2    71     4    72     3    89 0.91 -
tig00000061:453454-455289   -            612 22851at4891          -            359   2.4e-15   53.9   2.1   1   3       4.4   6.1e+02   -3.4   0.1   102   159    46   107    40   132 0.50 -
tig00000061:453454-455289   -            612 22851at4891          -            359   2.4e-15   53.9   2.1   2   3       2.4   3.2e+02   -2.5   4.5   323   351   467   496   365   502 0.50 -
tig00000061:453454-455289   -            612 22851at4891          -            359   2.4e-15   53.9   2.1   3   3   1.8e-17   2.4e-15   53.9   2.1     2    71   511   584   510   591 0.87 -
tig00000038:166032-167444   -            471 22851at4891          -            359   6.8e-15   52.4   0.8   1   2     5e-17   6.8e-15   52.4   0.8     5    68    25    86    22    93 0.93 -
tig00000038:166032-167444   -            471 22851at4891          -            359   6.8e-15   52.4   0.8   2   2      0.65        89   -0.6   0.4   184   211   435   462   414   470 0.67 -
tig00000061:133721-134212   -            164 22851at4891          -            359   1.3e-13   48.2   0.3   1   1   1.2e-15   1.6e-13   47.9   0.3     4    68     4    70     1    84 0.89 -
tig00000007:800435-802411   -            659 22851at4891          -            359   6.9e-11   39.2   0.1   1   2       5.4   7.4e+02   -3.6   1.0   318   341    64    87    45    95 0.40 -
tig00000007:800435-802411   -            659 22851at4891          -            359   6.9e-11   39.2   0.1   2   2     5e-13   6.9e-11   39.2   0.1     6    66   127   192   123   198 0.89 -
tig00000038:32634-33521     -            296 22851at4891          -            359   1.4e-06   25.1   0.6   1   1   1.9e-08   2.7e-06   24.1   0.6     4    68    45   107    42   114 0.87 -
tig00000007:472786-473475   -            230 22851at4891          -            359   2.7e-05   20.8   0.5   1   2     2e-07   2.7e-05   20.8   0.5   247   294    11    59     3    71 0.82 -
tig00000007:472786-473475   -            230 22851at4891          -            359   2.7e-05   20.8   0.5   2   2       4.9   6.7e+02   -3.5   0.1   239   239   180   180   157   205 0.50 -
tig00000010:685401-686213   -            271 22851at4891          -            359   3.6e-05   20.4   1.6   1   2    0.0052       0.7    6.3   0.1    16    39    49    71    33    82 0.83 -
tig00000010:685401-686213   -            271 22851at4891          -            359   3.6e-05   20.4   1.6   2   2   3.9e-05    0.0053   13.3   0.2    44    72    97   125    92   158 0.86 -
tig00000005:646733-647284   -            184 22851at4891          -            359   5.9e-05   19.7   1.8   1   1   5.2e-07   7.1e-05   19.4   1.8    16   108    32   120    28   173 0.69 -
tig00000034:261901-262332   -            144 22851at4891          -            359   0.00015   18.3   0.3   1   1   1.1e-06   0.00015   18.3   0.3   248   294    37    83     3   135 0.67 -
tig00000005:1095757-1096296 -            180 22851at4891          -            359     0.024   11.1   8.2   1   2      0.07       9.6    2.6   0.7   258   286     4    34     1    37 0.84 -
tig00000005:1095757-1096296 -            180 22851at4891          -            359     0.024   11.1   8.2   2   2   6.1e-05    0.0084   12.6   1.6   261   299    67   104    52   117 0.78 -
tig00000061:427134-427928   -            265 22851at4891          -            359      0.55    6.6  16.9   1   4      0.16        22    1.4   0.1   264   281   157   174   145   181 0.81 -
tig00000061:427134-427928   -            265 22851at4891          -            359      0.55    6.6  16.9   2   4         1   1.4e+02   -1.3   0.1   258   281   182   207   172   213 0.71 -
tig00000061:427134-427928   -            265 22851at4891          -            359      0.55    6.6  16.9   3   4    0.0055      0.75    6.2   3.0   257   283   211   237   197   241 0.85 -
tig00000061:427134-427928   -            265 22851at4891          -            359      0.55    6.6  16.9   4   4    0.0021      0.29    7.6   1.1   258   282   240   264   236   265 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/22851at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/22851at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/22851at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:06:55 2023
# [ok]
