#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000010:913283-914440   -            386 29601at4891          -            202   3.6e-54  180.9  46.1   1   3   5.1e-38   2.8e-35  119.2  23.7     1   112    35   168    35   177 0.90 -
tig00000010:913283-914440   -            386 29601at4891          -            202   3.6e-54  180.9  46.1   2   3   3.5e-20   1.9e-17   61.0  14.9    77   174   148   257   143   264 0.84 -
tig00000010:913283-914440   -            386 29601at4891          -            202   3.6e-54  180.9  46.1   3   3   7.7e-06    0.0042   14.2   1.7   178   202   348   372   271   372 0.92 -
tig00000005:1095757-1096296 -            180 29601at4891          -            202   1.5e-20   71.2  11.5   1   2   2.7e-23   1.5e-20   71.2  11.5     1    79    10    94    10   109 0.90 -
tig00000005:1095757-1096296 -            180 29601at4891          -            202   1.5e-20   71.2  11.5   2   2     0.026        14    2.7   0.2    25    47   152   174   129   179 0.61 -
tig00000061:427134-427928   -            265 29601at4891          -            202   1.3e-10   38.7  34.1   1   3      0.26   1.4e+02   -0.6   2.2    29    44    36    52    15    90 0.61 -
tig00000061:427134-427928   -            265 29601at4891          -            202   1.3e-10   38.7  34.1   2   3   1.2e-11   6.3e-09   33.2  16.8     2    74   156   237   155   240 0.90 -
tig00000061:427134-427928   -            265 29601at4891          -            202   1.3e-10   38.7  34.1   3   3     8e-07   0.00044   17.4   0.9    48    74   239   265   237   265 0.95 -
tig00000078:203636-204244   -            203 29601at4891          -            202     9e-05   19.6   3.7   1   2   1.6e-07     9e-05   19.6   3.7    29    78     7    56     1    71 0.75 -
tig00000078:203636-204244   -            203 29601at4891          -            202     9e-05   19.6   3.7   2   2      0.02        11    3.0   1.1    94   142   137   187   125   198 0.77 -
tig00000078:148776-150524   -            583 29601at4891          -            202     0.017   12.2   0.1   1   4         5   2.7e+03   -6.0   5.9   122   125   169   172   100   235 0.50 -
tig00000078:148776-150524   -            583 29601at4891          -            202     0.017   12.2   0.1   2   4       1.6   8.7e+02   -3.2   0.1    99   138   300   339   296   351 0.76 -
tig00000078:148776-150524   -            583 29601at4891          -            202     0.017   12.2   0.1   3   4    0.0002      0.11    9.5   0.5    26    74   472   523   462   534 0.69 -
tig00000078:148776-150524   -            583 29601at4891          -            202     0.017   12.2   0.1   4   4   3.1e-05     0.017   12.2   0.1    45    70   553   578   547   583 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/29601at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/29601at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/29601at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:07:26 2023
# [ok]
