#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000012:517990-520191   -            734 14136at4891          -            434  7.8e-120  398.2  34.1   1   4   4.6e-92   4.9e-90  300.0   6.2    11   233    99   361    90   373 0.86 -
tig00000012:517990-520191   -            734 14136at4891          -            434  7.8e-120  398.2  34.1   2   4     4e-15   4.2e-13   46.4   1.2   231   339   384   524   367   533 0.78 -
tig00000012:517990-520191   -            734 14136at4891          -            434  7.8e-120  398.2  34.1   3   4   7.1e-05    0.0074   12.7   0.5   324   367   537   587   528   594 0.82 -
tig00000012:517990-520191   -            734 14136at4891          -            434  7.8e-120  398.2  34.1   4   4   2.2e-15   2.3e-13   47.3   5.1   356   434   655   733   607   733 0.62 -
tig00000007:744688-747270   -            861 14136at4891          -            434   1.7e-25   87.3   3.5   1   1   8.2e-27   8.6e-25   85.0   3.5    16   230   293   523   288   558 0.75 -
tig00000007:136514-137467   -            318 14136at4891          -            434   1.1e-16   58.3   1.9   1   1   7.3e-15   7.7e-13   45.6   1.7    17   230     6   210     1   229 0.71 -
tig00000018:87388-88389     -            334 14136at4891          -            434   7.3e-12   42.4   0.4   1   1     6e-12   6.3e-10   36.0   0.4    16   229     9   213     1   220 0.80 -
tig00000034:328877-343606   -           4910 14136at4891          -            434   1.4e-10   38.1   6.9   1   5    0.0053      0.56    6.5   0.1    70   103   649   682   645   685 0.89 -
tig00000034:328877-343606   -           4910 14136at4891          -            434   1.4e-10   38.1   6.9   2   5    0.0064      0.68    6.2   0.0    70   102  1079  1111  1060  1127 0.89 -
tig00000034:328877-343606   -           4910 14136at4891          -            434   1.4e-10   38.1   6.9   3   5   0.00019      0.02   11.3   0.0    69   103  1363  1397  1358  1401 0.88 -
tig00000034:328877-343606   -           4910 14136at4891          -            434   1.4e-10   38.1   6.9   4   5    0.0001     0.011   12.1   0.0    68   103  1741  1776  1735  1779 0.91 -
tig00000034:328877-343606   -           4910 14136at4891          -            434   1.4e-10   38.1   6.9   5   5       3.8     4e+02   -2.9   0.1   254   311  3368  3427  3364  3434 0.66 -
tig00000078:161500-163830   -            777 14136at4891          -            434   1.2e-08   31.8   0.0   1   2   1.6e-07   1.7e-05   21.4   0.0    70   131   282   350   275   356 0.78 -
tig00000078:161500-163830   -            777 14136at4891          -            434   1.2e-08   31.8   0.0   2   2    0.0018      0.18    8.1   0.0    68   131   551   621   514   642 0.82 -
tig00000061:177920-178975   -            352 14136at4891          -            434   1.2e-07   28.4   2.1   1   2   2.8e-08     3e-06   23.9   0.2    17   234    23   241     8   246 0.75 -
tig00000061:177920-178975   -            352 14136at4891          -            434   1.2e-07   28.4   2.1   2   2       3.7   3.9e+02   -2.9   0.1   259   292   292   327   270   332 0.60 -
tig00000034:56335-58818     -            828 14136at4891          -            434   1.9e-07   27.8   0.0   1   2   2.9e-06    0.0003   17.3   0.0    70   130   242   309   237   316 0.85 -
tig00000034:56335-58818     -            828 14136at4891          -            434   1.9e-07   27.8   0.0   2   2    0.0019       0.2    7.9   0.0    71   130   571   637   569   643 0.74 -
tig00000001:1205934-1207292 -            453 14136at4891          -            434   2.1e-07   27.7   0.0   1   3       4.8   5.1e+02   -3.3   0.0   221   240    84   103    76   107 0.82 -
tig00000001:1205934-1207292 -            453 14136at4891          -            434   2.1e-07   27.7   0.0   2   3   6.9e-09   7.3e-07   25.9   0.0    64   133   261   330   250   334 0.85 -
tig00000001:1205934-1207292 -            453 14136at4891          -            434   2.1e-07   27.7   0.0   3   3       4.2   4.4e+02   -3.0   0.0   344   375   408   439   385   444 0.69 -
tig00000001:236826-239330   -            835 14136at4891          -            434   7.5e-07   25.8   0.0   1   2   2.7e-05    0.0028   14.1   0.0    70   131   251   319   245   326 0.79 -
tig00000001:236826-239330   -            835 14136at4891          -            434   7.5e-07   25.8   0.0   2   2   0.00071     0.075    9.4   0.0    68   132   522   593   507   597 0.77 -
tig00000014:590418-590960   -            181 14136at4891          -            434   3.2e-06   23.8   0.2   1   2   1.3e-07   1.4e-05   21.6   0.0    66    93     4    31     3    59 0.81 -
tig00000014:590418-590960   -            181 14136at4891          -            434   3.2e-06   23.8   0.2   2   2      0.51        53   -0.0   0.0   118   132    88   102    54   108 0.77 -
tig00000014:389429-391699   -            757 14136at4891          -            434   9.8e-06   22.2   0.0   1   2    0.0059      0.62    6.3   0.1    65    87   272   294   254   301 0.82 -
tig00000014:389429-391699   -            757 14136at4891          -            434   9.8e-06   22.2   0.0   2   2   5.8e-05    0.0061   13.0   0.0    70   104   560   594   547   632 0.80 -
tig00000023:531334-533295   -            654 14136at4891          -            434   1.9e-05   21.2   0.7   1   3    0.0033      0.35    7.2   0.0    57    89    85   119    48   125 0.80 -
tig00000023:531334-533295   -            654 14136at4891          -            434   1.9e-05   21.2   0.7   2   3   0.00097       0.1    8.9   0.2   193   235   278   320   258   386 0.75 -
tig00000023:531334-533295   -            654 14136at4891          -            434   1.9e-05   21.2   0.7   3   3      0.21        22    1.2   0.0   287   412   456   583   444   587 0.74 -
