#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000037:225388-226317   -            310 22405at4891          -            265    2e-136  450.8   8.7   1   1    5e-138  1.4e-135  448.0   8.7     1   265     8   305     8   305 0.92 -
tig00000031:235149-236354   -            402 22405at4891          -            265     5e-67  223.3   0.2   1   1   4.5e-69   1.2e-66  222.0   0.2     3   257    14   311    13   318 0.81 -
tig00000061:170064-170906   -            281 22405at4891          -            265   2.7e-62  207.7   1.5   1   1     1e-62   2.8e-60  201.2   1.5    17   257     1   280     1   281 0.84 -
tig00000078:312376-313767   -            464 22405at4891          -            265   6.6e-62  206.5   1.8   1   2   6.6e-13   1.8e-10   37.9   0.0     2    45    43    86    42    99 0.94 -
tig00000078:312376-313767   -            464 22405at4891          -            265   6.6e-62  206.5   1.8   2   2   3.6e-52   9.9e-50  166.6   1.4    54   260   134   356   123   363 0.87 -
tig00000005:491675-492907   -            411 22405at4891          -            265   3.3e-55  184.5   2.3   1   3   1.2e-57   3.3e-55  184.5   2.3     3   258    13   287    11   294 0.86 -
tig00000005:491675-492907   -            411 22405at4891          -            265   3.3e-55  184.5   2.3   2   3       1.4   3.9e+02   -2.6   0.1    75    94   325   344   322   363 0.69 -
tig00000005:491675-492907   -            411 22405at4891          -            265   3.3e-55  184.5   2.3   3   3      0.65   1.8e+02   -1.5   0.4   151   189   356   394   350   397 0.86 -
tig00000001:884773-885729   -            319 22405at4891          -            265   1.5e-41  139.7   4.4   1   2   5.1e-06    0.0014   15.3   0.0    17    49     4    36     1    60 0.89 -
tig00000001:884773-885729   -            319 22405at4891          -            265   1.5e-41  139.7   4.4   2   2   2.4e-37   6.6e-35  118.0   3.6    60   257    91   318    77   319 0.79 -
tig00000001:53170-54138     -            323 22405at4891          -            265   2.9e-41  138.8   2.8   1   2   0.00061      0.17    8.5   0.0    17    49     4    36     1    70 0.89 -
tig00000001:53170-54138     -            323 22405at4891          -            265   2.9e-41  138.8   2.8   2   2   5.8e-41   1.6e-38  129.8   1.3    64   257   117   323   107   323 0.90 -
tig00000001:1125979-1126770 -            264 22405at4891          -            265    0.0038   13.8   0.1   1   1   2.2e-05    0.0061   13.2   0.1    25   120    88   193    85   219 0.72 -
tig00000005:1018224-1018889 -            222 22405at4891          -            265    0.0055   13.3   0.0   1   1   3.4e-05    0.0092   12.6   0.0    21    69    12    69     8    75 0.67 -
tig00000038:106417-108672   -            752 22405at4891          -            265    0.0063   13.1   1.1   1   3   0.00039      0.11    9.1   0.0    26    59   229   262   213   307 0.84 -
tig00000038:106417-108672   -            752 22405at4891          -            265    0.0063   13.1   1.1   2   3      0.63   1.7e+02   -1.4   0.3   151   185   468   501   403   509 0.79 -
tig00000038:106417-108672   -            752 22405at4891          -            265    0.0063   13.1   1.1   3   3      0.12        33    0.9   0.0    24    43   560   579   540   588 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/22405at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/22405at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/22405at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:06:54 2023
# [ok]
