#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000037:206890-210000   -           1037 1597at4891           -            721         0 1141.7  71.1   1   3  3.4e-114  3.9e-112  373.1  34.1     1   241    39   309    39   327 0.89 -
tig00000037:206890-210000   -           1037 1597at4891           -            721         0 1141.7  71.1   2   3  1.2e-122  1.3e-120  401.1   0.2   242   473   394   635   353   659 0.90 -
tig00000037:206890-210000   -           1037 1597at4891           -            721         0 1141.7  71.1   3   3    4e-114  4.5e-112  372.9  23.9   475   711   756  1008   748  1017 0.94 -
tig00000007:186617-188344   -            576 1597at4891           -            721   1.2e-67  226.0  13.6   1   3   8.4e-08   9.6e-06   21.4   0.1   251   281    16    46     6    54 0.85 -
tig00000007:186617-188344   -            576 1597at4891           -            721   1.2e-67  226.0  13.6   2   3   1.1e-52   1.2e-50  169.8   0.0   293   484    84   276    68   305 0.91 -
tig00000007:186617-188344   -            576 1597at4891           -            721   1.2e-67  226.0  13.6   3   3   9.7e-13   1.1e-10   37.7   7.2   476   679   314   535   286   572 0.79 -
tig00000001:1262531-1264195 -            555 1597at4891           -            721   1.1e-62  209.7   3.4   1   2   4.2e-50   4.8e-48  161.2   0.0   245   472    47   288    19   301 0.88 -
tig00000001:1262531-1264195 -            555 1597at4891           -            721   1.1e-62  209.7   3.4   2   2   2.8e-14   3.2e-12   42.8   7.0   477   607   337   467   329   548 0.82 -
tig00000007:617822-619444   -            541 1597at4891           -            721   3.5e-61  204.6   4.4   1   2   6.3e-51   7.2e-49  164.0   0.0   229   471    10   266     1   278 0.87 -
tig00000007:617822-619444   -            541 1597at4891           -            721   3.5e-61  204.6   4.4   2   2   2.2e-12   2.5e-10   36.6   6.7   473   606   312   445   305   528 0.81 -
tig00000010:455655-457283   -            543 1597at4891           -            721   2.9e-52  175.2   7.1   1   2   3.3e-49   3.8e-47  158.3   0.0   237   468    32   277    19   295 0.87 -
tig00000010:455655-457283   -            543 1597at4891           -            721   2.9e-52  175.2   7.1   2   2   3.8e-05    0.0044   12.6   8.6   476   575   329   429   324   542 0.84 -
tig00000007:185654-186385   -            244 1597at4891           -            721   1.7e-48  162.7   0.1   1   1   1.9e-50   2.2e-48  162.4   0.1   247   447    24   237    13   242 0.88 -
tig00000007:929970-930554   -            195 1597at4891           -            721   1.6e-33  113.2   0.0   1   1   1.5e-35   1.7e-33  113.1   0.0   246   409    20   189     3   195 0.91 -
tig00000010:40447-41919     -            491 1597at4891           -            721     5e-17   58.7   0.1   1   1   5.8e-19   6.6e-17   58.3   0.1   234   450   262   481   252   491 0.78 -
tig00000012:67332-69398     -            689 1597at4891           -            721     9e-16   54.5   0.0   1   1   1.4e-17   1.5e-15   53.8   0.0   236   449   432   660   398   680 0.78 -
tig00000001:614192-615511   -            440 1597at4891           -            721   1.1e-15   54.3   3.4   1   3   1.8e-07     2e-05   20.3   0.6   252   402     1   166     1   178 0.67 -
tig00000001:614192-615511   -            440 1597at4891           -            721   1.1e-15   54.3   3.4   2   3   1.8e-05    0.0021   13.7   0.0   243   277   267   301   249   319 0.82 -
