#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000061:230145-232109 -            655 4476at4891           -            524         0 1044.1  15.8   1   1         0         0 1044.1  15.8     1   513    30   577    30   588 0.96 -
tig00000023:96158-98044   -            629 4476at4891           -            524  5.7e-294  972.5  14.8   1   1    4e-296  8.5e-294  971.9  14.8     2   513    15   561    14   569 0.94 -
tig00000078:214861-216732 -            624 4476at4891           -            524  2.4e-198  657.0   9.8   1   1  1.1e-200  2.4e-198  657.0   9.8     3   494     1   532     1   565 0.88 -
tig00000061:375173-377218 -            682 4476at4891           -            524  3.5e-181  600.3  14.9   1   1  2.1e-183  4.5e-181  599.9  14.9     1   512    50   595    50   606 0.90 -
tig00000039:142421-144271 -            617 4476at4891           -            524  7.9e-181  599.1   7.6   1   1  4.7e-183  9.8e-181  598.8   7.6     3   502     6   535     4   555 0.90 -
tig00000034:81298-83145   -            616 4476at4891           -            524  2.4e-179  594.2   7.0   1   1  1.4e-181    3e-179  593.9   7.0     4   502     1   529     1   549 0.90 -
tig00000023:365969-367801 -            611 4476at4891           -            524  4.2e-178  590.1   8.6   1   1  2.4e-180    5e-178  589.9   8.6     4   505     1   533     1   559 0.89 -
tig00000014:85951-87783   -            611 4476at4891           -            524  1.6e-177  588.2   6.6   1   1  9.7e-180    2e-177  587.9   6.6     4   504     1   532     1   555 0.90 -
tig00000001:44775-46406   -            544 4476at4891           -            524  1.2e-161  535.8   7.1   1   1  7.1e-164  1.5e-161  535.5   7.1     4   498     1   527     1   540 0.90 -
tig00000018:253237-254868 -            544 4476at4891           -            524  3.2e-161  534.5   7.9   1   1  1.9e-163  3.9e-161  534.2   7.9     4   498     1   527     1   540 0.90 -
tig00000010:359790-361646 -            619 4476at4891           -            524   3.7e-54  181.1   0.7   1   1     3e-56   6.4e-54  180.4   0.7     4   353     3   383     1   402 0.84 -
tig00000031:336025-337638 -            538 4476at4891           -            524   1.1e-36  123.5   1.5   1   2   8.5e-38   1.8e-35  119.5   0.7     2   358     4   393     3   456 0.81 -
tig00000031:336025-337638 -            538 4476at4891           -            524   1.1e-36  123.5   1.5   2   2     0.019       3.9    2.8   0.0   436   462   504   530   482   535 0.83 -
tig00000022:303866-306460 -            865 4476at4891           -            524     2e-16   56.7   0.2   1   1     3e-18   6.3e-16   55.0   0.2    46   371    73   454    18   603 0.67 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/4476at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/4476at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/4476at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:08:05 2023
# [ok]
