#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000005:252896-253999 -            368 11916at4891          -            324  1.1e-174  577.4  13.5   1   2   1.1e-92     3e-90  300.0   2.8     1   173     1   190     1   194 0.94 -
tig00000005:252896-253999 -            368 11916at4891          -            324  1.1e-174  577.4  13.5   2   2   1.3e-87   3.7e-85  283.2   3.2   167   324   201   368   193   368 0.94 -
tig00000039:77877-78983   -            369 11916at4891          -            324  2.1e-107  356.3   4.8   1   1  1.9e-108  5.1e-106  351.8   4.8     3   324     4   369     2   369 0.89 -
tig00000031:121280-122767 -            496 11916at4891          -            324   2.3e-12   44.0   0.1   1   2       2.7   7.3e+02   -3.6   0.1     5    26   213   236   210   243 0.80 -
tig00000031:121280-122767 -            496 11916at4891          -            324   2.3e-12   44.0   0.1   2   2     2e-14   5.4e-12   42.8   0.0    42   154   314   431   297   449 0.78 -
tig00000010:380355-382295 -            647 11916at4891          -            324   2.5e-09   34.0   0.0   1   1   1.9e-11   5.3e-09   33.0   0.0    56   139   170   256   140   268 0.79 -
tig00000012:610232-611713 -            494 11916at4891          -            324   7.3e-08   29.2   0.6   1   2   1.3e-09   3.5e-07   27.0   0.1    21   146   213   339   192   347 0.72 -
tig00000012:610232-611713 -            494 11916at4891          -            324   7.3e-08   29.2   0.6   2   2      0.19        53    0.1   0.1   209   252   358   409   351   447 0.72 -
tig00000005:183114-184343 -            410 11916at4891          -            324   5.5e-05   19.8   0.0   1   2   0.00068      0.19    8.2   0.0    56    88     7    40     3    56 0.80 -
tig00000005:183114-184343 -            410 11916at4891          -            324   5.5e-05   19.8   0.0   2   2   0.00034     0.093    9.2   0.0   101   140    79   118    72   128 0.90 -
tig00000031:489535-490377 -            281 11916at4891          -            324    0.0011   15.4   0.0   1   1   1.5e-05    0.0041   13.6   0.0    58   137     9   107     2   121 0.73 -
tig00000023:164196-165755 -            520 11916at4891          -            324    0.0033   13.9   0.2   1   2     0.084        23    1.3   0.0   124   157   170   208   152   215 0.75 -
tig00000023:164196-165755 -            520 11916at4891          -            324    0.0033   13.9   0.2   2   2   0.00018     0.048   10.1   0.0    55   119   282   349   267   359 0.67 -
tig00000018:722252-724207 -            475 11916at4891          -            324    0.0085   12.6   0.0   1   2       1.5     4e+02   -2.8   0.0   123   140   215   232   198   252 0.65 -
tig00000018:722252-724207 -            475 11916at4891          -            324    0.0085   12.6   0.0   2   2     8e-05     0.022   11.2   0.0    52   115   314   376   293   417 0.82 -
tig00000023:215519-216187 -            223 11916at4891          -            324      0.02   11.3   0.0   1   1   0.00013     0.035   10.6   0.0    55    88    15    54     9    99 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/11916at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/11916at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/11916at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:05:58 2023
# [ok]
