#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000010:282659-285241 -            861 12292at4891          -            466  1.4e-204  677.9  24.2   1   3  3.2e-139  4.6e-137  455.2  13.8     5   304   172   526   169   555 0.87 -
tig00000010:282659-285241 -            861 12292at4891          -            466  1.4e-204  677.9  24.2   2   3   1.1e-07   1.6e-05   21.6   0.0   298   324   555   581   534   596 0.85 -
tig00000010:282659-285241 -            861 12292at4891          -            466  1.4e-204  677.9  24.2   3   3   9.2e-62   1.3e-59  199.9   0.7   323   466   630   808   616   808 0.91 -
tig00000022:93878-96229   -            784 12292at4891          -            466   1.9e-68  229.0  12.5   1   2   3.1e-47   4.5e-45  151.9  10.9    22   378   125   573   108   590 0.72 -
tig00000022:93878-96229   -            784 12292at4891          -            466   1.9e-68  229.0  12.5   2   2   1.5e-21   2.1e-19   67.3   0.0   383   465   637   719   621   720 0.95 -
tig00000038:106417-108672 -            752 12292at4891          -            466   2.6e-19   67.0   0.0   1   5       2.3   3.3e+02   -2.6   0.0   129   208    85   173    46   178 0.52 -
tig00000038:106417-108672 -            752 12292at4891          -            466   2.6e-19   67.0   0.0   2   5       5.5   7.8e+02   -3.8   0.0   328   343   231   246   230   247 0.86 -
tig00000038:106417-108672 -            752 12292at4891          -            466   2.6e-19   67.0   0.0   3   5   8.4e-09   1.2e-06   25.2   0.0   393   455   363   425   347   434 0.89 -
tig00000038:106417-108672 -            752 12292at4891          -            466   2.6e-19   67.0   0.0   4   5   1.4e-05     0.002   14.6   0.0   312   355   548   592   531   608 0.79 -
tig00000038:106417-108672 -            752 12292at4891          -            466   2.6e-19   67.0   0.0   5   5   7.5e-08   1.1e-05   22.1   0.0   395   457   648   710   633   714 0.93 -
tig00000078:436202-439333 -           1044 12292at4891          -            466   9.2e-15   52.0   0.0   1   4     0.071        10    2.4   0.0   327   344   461   478   455   482 0.92 -
tig00000078:436202-439333 -           1044 12292at4891          -            466   9.2e-15   52.0   0.0   2   4   8.7e-08   1.3e-05   21.9   0.0   397   455   543   601   534   612 0.93 -
tig00000078:436202-439333 -           1044 12292at4891          -            466   9.2e-15   52.0   0.0   3   4     0.023       3.3    4.0   0.0   319   364   691   740   656   746 0.74 -
tig00000078:436202-439333 -           1044 12292at4891          -            466   9.2e-15   52.0   0.0   4   4   1.5e-06   0.00021   17.8   0.0   398   457   897   956   885   961 0.90 -
tig00000010:40447-41919   -            491 12292at4891          -            466   3.3e-13   46.9   0.1   1   2       0.2        29    0.9   0.0   318   351   275   309   262   365 0.77 -
tig00000010:40447-41919   -            491 12292at4891          -            466   3.3e-13   46.9   0.1   2   2   2.2e-14   3.2e-12   43.6   0.0   396   463   389   460   380   463 0.86 -
tig00000018:607428-610559 -           1044 12292at4891          -            466   6.1e-13   46.0   0.1   1   4       2.2   3.2e+02   -2.5   0.0   328   343   462   477   461   479 0.89 -
tig00000018:607428-610559 -           1044 12292at4891          -            466   6.1e-13   46.0   0.1   2   4   1.9e-06   0.00027   17.5   0.0   398   455   544   601   527   613 0.91 -
tig00000018:607428-610559 -           1044 12292at4891          -            466   6.1e-13   46.0   0.1   3   4     0.026       3.7    3.9   0.0   320   364   692   740   656   746 0.73 -
tig00000018:607428-610559 -           1044 12292at4891          -            466   6.1e-13   46.0   0.1   4   4   3.4e-07   4.9e-05   19.9   0.0   397   457   896   956   882   962 0.89 -
tig00000023:224812-226641 -            610 12292at4891          -            466   3.1e-12   43.7   0.0   1   4      0.25        36    0.6   0.0   266   343    46   128    43   137 0.62 -
tig00000023:224812-226641 -            610 12292at4891          -            466   3.1e-12   43.7   0.0   2   4   7.5e-07   0.00011   18.8   0.0   398   454   227   283   212   289 0.90 -
tig00000023:224812-226641 -            610 12292at4891          -            466   3.1e-12   43.7   0.0   3   4     0.011       1.5    5.1   0.0   319   355   418   455   403   480 0.83 -
tig00000023:224812-226641 -            610 12292at4891          -            466   3.1e-12   43.7   0.0   4   4   3.7e-05    0.0053   13.2   0.0   397   456   515   574   509   582 0.91 -
tig00000078:545813-547561 -            583 12292at4891          -            466   1.2e-10   38.5   0.5   1   3      0.97   1.4e+02   -1.3   0.1     3    54    64   115    62   150 0.79 -
tig00000078:545813-547561 -            583 12292at4891          -            466   1.2e-10   38.5   0.5   2   3       2.7   3.9e+02   -2.8   0.0   319   343   374   398   363   403 0.71 -
tig00000078:545813-547561 -            583 12292at4891          -            466   1.2e-10   38.5   0.5   3   3   3.5e-12   5.1e-10   36.4   0.0   398   463   491   559   486   562 0.89 -
tig00000010:131153-134740 -           1196 12292at4891          -            466   4.4e-10   36.6   0.0   1   4       1.5   2.2e+02   -2.0   0.0   328   344   603   619   594   620 0.90 -
tig00000010:131153-134740 -           1196 12292at4891          -            466   4.4e-10   36.6   0.0   2   4   9.5e-06    0.0014   15.2   0.0   393   452   683   743   666   750 0.74 -
tig00000010:131153-134740 -           1196 12292at4891          -            466   4.4e-10   36.6   0.0   3   4       0.2        29    0.9   0.0   321   357   838   876   824   888 0.74 -
tig00000010:131153-134740 -           1196 12292at4891          -            466   4.4e-10   36.6   0.0   4   4   9.4e-06    0.0014   15.2   0.0   393   454  1028  1089  1003  1093 0.81 -
tig00000012:67332-69398   -            689 12292at4891          -            466   2.7e-09   34.0   0.1   1   2       2.7   3.8e+02   -2.8   0.0   325   344   464   483   451   486 0.75 -
tig00000012:67332-69398   -            689 12292at4891          -            466   2.7e-09   34.0   0.1   2   2   5.1e-11   7.3e-09   32.6   0.0   397   443   571   617   565   642 0.86 -
tig00000001:614192-615511 -            440 12292at4891          -            466     6e-08   29.5   0.9   1   3       1.2   1.7e+02   -1.6   0.0   327   344     6    23     2    30 0.87 -
tig00000001:614192-615511 -            440 12292at4891          -            466     6e-08   29.5   0.9   2   3    0.0013      0.18    8.2   0.0   379   428   102   150    98   185 0.86 -
tig00000001:614192-615511 -            440 12292at4891          -            466     6e-08   29.5   0.9   3   3   8.4e-07   0.00012   18.6   0.0   325   431   279   399   264   429 0.74 -
tig00000022:662507-663148 -            214 12292at4891          -            466   2.4e-07   27.6   0.0   1   2       1.1   1.5e+02   -1.5   0.1   322   355    13    47     2    51 0.67 -
tig00000022:662507-663148 -            214 12292at4891          -            466   2.4e-07   27.6   0.0   2   2   4.2e-09     6e-07   26.2   0.0   398   457   126   189    64   198 0.85 -
tig00000001:703513-704454 -            314 12292at4891          -            466     1e-06   25.5   0.4   1   1   1.8e-08   2.6e-06   24.2   0.4   398   458   209   271    77   279 0.87 -
tig00000005:40643-41572   -            310 12292at4891          -            466   1.1e-06   25.3   0.3   1   2      0.86   1.2e+02   -1.2   0.0   319   348    85   114    74   162 0.70 -
tig00000005:40643-41572   -            310 12292at4891          -            466   1.1e-06   25.3   0.3   2   2   2.3e-08   3.3e-06   23.8   0.1   386   463   204   282   195   285 0.78 -
tig00000005:42629-43222   -            198 12292at4891          -            466   1.6e-05   21.5   0.0   1   1     2e-07   2.9e-05   20.7   0.0   386   441    90   151     2   177 0.65 -
tig00000007:185654-186385 -            244 12292at4891          -            466   3.9e-05   20.3   0.0   1   2      0.31        45    0.3   0.0   318   343    24    50     7    55 0.69 -
tig00000007:185654-186385 -            244 12292at4891          -            466   3.9e-05   20.3   0.0   2   2   1.7e-06   0.00025   17.6   0.0   389   458   139   214   124   222 0.71 -
tig00000022:51918-53132   -            405 12292at4891          -            466   0.00016   18.3   0.1   1   2      0.99   1.4e+02   -1.4   0.0   326   363   189   229   178   240 0.76 -
tig00000022:51918-53132   -            405 12292at4891          -            466   0.00016   18.3   0.1   2   2     4e-06   0.00057   16.4   0.0   397   458   305   368   301   375 0.81 -
tig00000001:561434-563047 -            538 12292at4891          -            466    0.0056   13.2   0.0   1   3    0.0054      0.78    6.1   0.0   378   424   142   187   129   210 0.84 -
tig00000001:561434-563047 -            538 12292at4891          -            466    0.0056   13.2   0.0   2   3       1.2   1.7e+02   -1.7   0.0   322   343   331   352   309   356 0.76 -
tig00000001:561434-563047 -            538 12292at4891          -            466    0.0056   13.2   0.0   3   3     0.028         4    3.7   0.0   388   431   447   490   431   512 0.76 -
tig00000034:56335-58818   -            828 12292at4891          -            466      0.04   10.4   0.1   1   2     0.017       2.4    4.5   0.0   321   346   238   263   230   280 0.75 -
tig00000034:56335-58818   -            828 12292at4891          -            466      0.04   10.4   0.1   2   2     0.035       5.1    3.4   0.0   314   343   559   588   535   594 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/12292at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/12292at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/12292at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:06:01 2023
# [ok]
