#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000012:773617-774216   -            200 27558at4891          -            164   7.2e-75  248.1   1.8   1   1   8.2e-77     9e-75  247.7   1.8     1   164     5   192     5   192 0.91 -
tig00000038:141223-141867   -            215 27558at4891          -            164   3.9e-21   73.3   0.6   1   1   4.7e-23   5.1e-21   72.9   0.6     3   151    21   182    19   194 0.82 -
tig00000038:216334-216951   -            206 27558at4891          -            164   1.1e-19   68.7   0.5   1   1   1.4e-21   1.5e-19   68.1   0.5     4   142    10   163     8   177 0.85 -
tig00000078:407040-408455   -            279 27558at4891          -            164     3e-19   67.2   0.3   1   1     4e-21   4.3e-19   66.7   0.3     3   145    75   234    73   246 0.81 -
tig00000012:663357-663980   -            208 27558at4891          -            164   9.2e-19   65.6   0.1   1   1   1.3e-20   1.5e-18   64.9   0.1     3   145     9   173     7   186 0.76 -
tig00000007:491183-491728   -            182 27558at4891          -            164   8.4e-17   59.2   0.0   1   1   9.5e-19     1e-16   58.9   0.0     2   141     6   163     5   177 0.78 -
tig00000014:732598-733167   -            190 27558at4891          -            164     1e-15   55.7   0.0   1   1   2.2e-16   2.4e-14   51.2   0.0     4   147     1   162     1   173 0.86 -
tig00000023:215519-216187   -            223 27558at4891          -            164   4.9e-14   50.2   0.0   1   1   5.8e-16   6.3e-14   49.9   0.0     3   150    14   176    12   187 0.81 -
tig00000005:1018224-1018889 -            222 27558at4891          -            164   6.8e-14   49.8   0.1   1   1   8.3e-16   9.1e-14   49.4   0.1     3   149    14   175    12   184 0.81 -
tig00000022:555862-556359   -            166 27558at4891          -            164   8.6e-14   49.4   0.0   1   1   1.1e-15   1.2e-13   49.0   0.0     4   144     1   161     1   165 0.73 -
tig00000022:472848-473489   -            214 27558at4891          -            164   3.2e-13   47.6   0.0   1   1   1.5e-13   1.6e-11   42.0   0.0     4   107     2   127     1   136 0.83 -
tig00000007:516147-516674   -            176 27558at4891          -            164   4.6e-13   47.1   0.2   1   1   5.4e-15   5.9e-13   46.7   0.2     3   142    11   165     9   171 0.82 -
