#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000023:214030-214614   -            195 40500at4891          -             98   2.4e-31  104.7   7.4   1   3   1.6e-23   7.1e-21   71.1   0.0     2    51     7    57     6    62 0.87 -
tig00000023:214030-214614   -            195 40500at4891          -             98   2.4e-31  104.7   7.4   2   3     8e-13   3.7e-10   36.8   1.6    46    94    70   120    64   142 0.81 -
tig00000023:214030-214614   -            195 40500at4891          -             98   2.4e-31  104.7   7.4   3   3       1.6   7.1e+02   -2.7   0.1    85    97   182   194   171   195 0.66 -
tig00000061:565495-565941   -            149 40500at4891          -             98   4.9e-14   49.2   0.3   1   1   1.6e-16   7.2e-14   48.6   0.3     7    72    24    91    18   136 0.84 -
tig00000023:457577-457846   -             90 40500at4891          -             98   6.9e-10   35.9   0.2   1   1   1.8e-12   8.3e-10   35.6   0.2     7    67    22    87    18    90 0.76 -
tig00000026:13808-14077     -             90 40500at4891          -             98   6.9e-10   35.9   0.2   1   1   1.8e-12   8.3e-10   35.6   0.2     7    67    22    87    18    90 0.76 -
tig00000001:1210099-1210332 -             78 40500at4891          -             98   2.2e-08   31.0   0.1   1   1   5.3e-11   2.4e-08   30.9   0.1     5    71     8    75     4    78 0.87 -
tig00000010:903688-903915   -             76 40500at4891          -             98   8.8e-08   29.1   0.0   1   1   2.2e-10     1e-07   28.9   0.0     5    68    11    72     7    75 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/40500at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/40500at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/40500at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:07:58 2023
# [ok]
