#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000010:668600-670462 -            621 8205at4891           -            438    5e-159  526.9   0.7   1   2   2.6e-50   1.4e-47  159.7   0.0     1   140     5   173     5   187 0.84 -
tig00000010:668600-670462 -            621 8205at4891           -            438    5e-159  526.9   0.7   2   2  2.8e-112  1.5e-109  363.8   0.6   137   438   226   621   203   621 0.82 -
tig00000010:667013-670462 -           1062 8205at4891           -            438  5.5e-158  523.5   0.5   1   2   6.2e-50   3.4e-47  158.4   0.0     1   140   446   614   446   628 0.84 -
tig00000010:667013-670462 -           1062 8205at4891           -            438  5.5e-158  523.5   0.5   2   2  9.6e-112  5.3e-109  362.1   0.4   137   438   667  1062   644  1062 0.82 -
tig00000031:374548-376446 -            633 8205at4891           -            438   7.7e-39  130.9   6.6   1   4   2.1e-21   1.2e-18   64.4   0.0     2   145     4   158     3   188 0.79 -
tig00000031:374548-376446 -            633 8205at4891           -            438   7.7e-39  130.9   6.6   2   4   1.7e-11   9.3e-09   31.7   0.1   155   292   236   390   219   402 0.76 -
tig00000031:374548-376446 -            633 8205at4891           -            438   7.7e-39  130.9   6.6   3   4   1.1e-05    0.0062   12.5   0.4   331   354   476   499   472   540 0.89 -
tig00000031:374548-376446 -            633 8205at4891           -            438   7.7e-39  130.9   6.6   4   4   1.7e-08   9.1e-06   21.9   0.0   373   438   558   633   546   633 0.81 -
tig00000038:54476-57562   -           1029 8205at4891           -            438   1.7e-19   67.1   0.0   1   1   7.3e-21     4e-18   62.6   0.0   133   436   642  1027   637  1029 0.74 -
tig00000061:63349-67674   -           1442 8205at4891           -            438   5.2e-17   58.9   0.0   1   1   2.2e-19   1.2e-16   57.8   0.0     3   137   684   835   682   855 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/8205at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/8205at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/8205at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:08:36 2023
# [ok]
