#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000018:518358-518924 -            189 30370at4891          -            114   4.7e-46  153.0   1.3   1   2   1.1e-17   5.9e-15   52.8   0.3     1    40     3    49     3    77 0.81 -
tig00000018:518358-518924 -            189 30370at4891          -            114   4.7e-46  153.0   1.3   2   2   3.4e-32   1.9e-29   99.5   0.1    44   111    84   154    51   156 0.91 -
tig00000018:575660-576457 -            266 30370at4891          -            114   7.7e-28   94.3   0.0   1   2     8e-09   4.4e-06   24.2   0.0     2    36   102   140   101   170 0.84 -
tig00000018:575660-576457 -            266 30370at4891          -            114   7.7e-28   94.3   0.0   2   2   1.3e-22   7.2e-20   68.6   0.0    41   111   178   250   138   253 0.78 -
tig00000018:439707-440339 -            211 30370at4891          -            114   1.3e-24   83.9   0.1   1   2   7.1e-13   3.9e-10   37.3   0.0     2    39    41    81    40    93 0.91 -
tig00000018:439707-440339 -            211 30370at4891          -            114   1.3e-24   83.9   0.1   2   2   3.3e-15   1.8e-12   44.8   0.0    45   100   124   178   117   196 0.82 -
tig00000001:570059-570727 -            223 30370at4891          -            114   3.8e-13   47.0   0.8   1   2     8e-08   4.4e-05   21.0   0.0     2    38     3    42     2    73 0.78 -
tig00000001:570059-570727 -            223 30370at4891          -            114   3.8e-13   47.0   0.8   2   2   5.9e-09   3.2e-06   24.6   0.2    44   111    95   163    84   165 0.85 -
tig00000037:45649-46272   -            208 30370at4891          -            114   9.8e-13   45.6   0.2   1   2   6.2e-08   3.4e-05   21.3   0.0     1    39     1    42     1    58 0.91 -
tig00000037:45649-46272   -            208 30370at4891          -            114   9.8e-13   45.6   0.2   2   2   3.1e-08   1.7e-05   22.3   0.1    45   101   140   190   123   202 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/30370at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/30370at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/30370at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:07:29 2023
# [ok]
