#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000031:51354-53645     -            764 8179at4891           -            324  1.4e-188  623.0   0.2   1   1  1.1e-189  2.8e-188  622.0   0.2    12   324   341   682   333   682 0.93 -
tig00000012:468182-469240   -            353 8179at4891           -            324  2.3e-113  375.8   0.0   1   1  1.1e-114  2.9e-113  375.5   0.0    14   322    20   347     9   349 0.89 -
tig00000022:213977-215140   -            388 8179at4891           -            324  9.4e-113  373.8   0.0   1   1  4.7e-114  1.2e-112  373.5   0.0    15   322    58   384    44   386 0.89 -
tig00000022:142105-142920   -            272 8179at4891           -            324   4.1e-83  276.4   0.1   1   1   1.9e-84   4.7e-83  276.2   0.1    17   280     6   272     2   272 0.95 -
tig00000061:642129-642926   -            266 8179at4891           -            324   7.6e-82  272.2   0.1   1   1   3.3e-83   8.4e-82  272.1   0.1    18   279     2   266     1   266 0.96 -
tig00000037:58632-59654     -            341 8179at4891           -            324   2.9e-78  260.4   2.7   1   2   2.9e-48   7.4e-47  157.3   0.9    17   169    35   190    27   212 0.93 -
tig00000037:58632-59654     -            341 8179at4891           -            324   2.9e-78  260.4   2.7   2   2   8.2e-32   2.1e-30  103.2   0.0   172   292   216   339   203   341 0.92 -
tig00000010:175828-176601   -            258 8179at4891           -            324   4.9e-76  253.1   0.0   1   1   2.1e-77   5.4e-76  253.0   0.0    21   273     3   258     1   258 0.94 -
tig00000014:15701-16600     -            300 8179at4891           -            324   2.5e-74  247.5   0.1   1   1   1.1e-75   2.8e-74  247.4   0.1    15   298     2   299     1   300 0.91 -
tig00000018:711119-711979   -            287 8179at4891           -            324   7.4e-72  239.4   3.1   1   1   1.4e-69   3.6e-68  227.3   3.1    23   279     1   287     1   287 0.88 -
tig00000018:334747-335976   -            410 8179at4891           -            324   5.1e-71  236.7   0.5   1   2   8.1e-47   2.1e-45  152.5   0.3    17   168    12   164     3   173 0.95 -
tig00000018:334747-335976   -            410 8179at4891           -            324   5.1e-71  236.7   0.5   2   2   1.9e-25   4.9e-24   82.3   0.0   171   299   233   367   212   385 0.83 -
tig00000038:200257-201741   -            495 8179at4891           -            324   5.5e-61  203.7   1.3   1   2   1.6e-37   4.1e-36  122.0   0.2    21   172     4   157     2   163 0.96 -
tig00000038:200257-201741   -            495 8179at4891           -            324   5.5e-61  203.7   1.3   2   2   5.7e-25   1.4e-23   80.7   0.1   169   299   353   495   306   495 0.83 -
tig00000005:430807-432522   -            572 8179at4891           -            324   3.1e-58  194.7   2.0   1   2   9.4e-43   2.4e-41  139.2   0.3    13   173   165   328   156   334 0.92 -
tig00000005:430807-432522   -            572 8179at4891           -            324   3.1e-58  194.7   2.0   2   2   4.2e-17   1.1e-15   54.9   0.1   169   316   369   522   363   534 0.79 -
tig00000010:756718-758409   -            564 8179at4891           -            324   5.8e-58  193.8   2.6   1   2     2e-42   5.1e-41  138.1   0.2    14   173   158   320   149   329 0.92 -
tig00000010:756718-758409   -            564 8179at4891           -            324   5.8e-58  193.8   2.6   2   2   2.4e-17   6.2e-16   55.7   0.2   169   316   361   514   353   522 0.81 -
tig00000014:285258-286481   -            408 8179at4891           -            324   8.5e-51  170.2   2.3   1   3   1.3e-07   3.3e-06   23.7   0.0    20    60     8    48     2    60 0.89 -
tig00000014:285258-286481   -            408 8179at4891           -            324   8.5e-51  170.2   2.3   2   3     1e-42   2.6e-41  139.0   0.1    63   259    77   289    75   295 0.84 -
tig00000014:285258-286481   -            408 8179at4891           -            324   8.5e-51  170.2   2.3   3   3      0.12       3.1    4.1   0.0   256   308   309   371   296   379 0.73 -
tig00000010:165885-166967   -            361 8179at4891           -            324   7.2e-50  167.2   0.2   1   1   3.6e-51     9e-50  166.8   0.2    13   266    93   349    84   361 0.86 -
tig00000001:1375707-1376594 -            296 8179at4891           -            324   1.8e-48  162.5   0.7   1   2   1.2e-37   2.9e-36  122.4   0.5    17   167     2   157     1   162 0.90 -
