#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000061:428424-430421   -            666 17239at4891          -            225   9.6e-73  241.7   7.5   1   5   2.1e-31   5.3e-30  101.9   0.1    10    94   159   253   151   257 0.87 -
tig00000061:428424-430421   -            666 17239at4891          -            225   9.6e-73  241.7   7.5   2   5   2.6e-09   6.6e-08   29.6   0.0    88   113   264   289   261   299 0.89 -
tig00000061:428424-430421   -            666 17239at4891          -            225   9.6e-73  241.7   7.5   3   5   2.3e-14   5.8e-13   46.1   0.1   104   150   315   361   310   366 0.90 -
tig00000061:428424-430421   -            666 17239at4891          -            225   9.6e-73  241.7   7.5   4   5   1.8e-10   4.7e-09   33.3   0.0   149   185   379   416   374   422 0.89 -
tig00000061:428424-430421   -            666 17239at4891          -            225   9.6e-73  241.7   7.5   5   5   1.2e-09     3e-08   30.7   0.1   186   211   438   463   432   475 0.90 -
tig00000001:1005816-1010777 -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   1   3     0.003     0.077    9.7   0.0    93   206   337   472   299   489 0.69 -
tig00000001:1005816-1010777 -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   2   3     5e-10   1.3e-08   31.9   0.0    18    94   589   667   581   671 0.85 -
tig00000001:1005816-1010777 -           1654 17239at4891          -            225   1.7e-26   90.4   5.2   3   3   1.3e-14   3.3e-13   46.9   0.6    89   204   774   914   763   927 0.75 -
tig00000039:171239-171955   -            239 17239at4891          -            225   1.7e-24   83.9   0.3   1   1   8.5e-26   2.2e-24   83.5   0.3    28   213     2   193     1   201 0.85 -
tig00000007:290102-290926   -            275 17239at4891          -            225   4.1e-23   79.3   0.1   1   1     2e-24   5.2e-23   79.0   0.1    28   210    16   213     4   228 0.77 -
tig00000031:245786-246532   -            249 17239at4891          -            225   3.4e-22   76.3   0.1   1   1   1.6e-23   4.2e-22   76.0   0.1    28   215     2   199     1   207 0.81 -
tig00000034:312743-313672   -            310 17239at4891          -            225   7.4e-22   75.2   0.7   1   2       7.2   1.8e+02   -1.3   0.0    28    43     9    24     6    36 0.83 -
tig00000034:312743-313672   -            310 17239at4891          -            225   7.4e-22   75.2   0.7   2   2   6.7e-23   1.7e-21   74.0   0.1    84   211    93   229    65   242 0.81 -
tig00000010:296963-297778   -            272 17239at4891          -            225     1e-21   74.8   0.0   1   1   5.7e-23   1.4e-21   74.3   0.0    28   211     8   205     3   215 0.82 -
tig00000012:660018-662129   -            704 17239at4891          -            225   1.6e-21   74.1   0.0   1   1   9.2e-23   2.4e-21   73.6   0.0    22   220    81   293    65   298 0.76 -
tig00000038:97378-98211     -            278 17239at4891          -            225     3e-21   73.2   0.0   1   1   1.5e-22   3.9e-21   72.9   0.0    27   210    20   218     7   232 0.76 -
tig00000007:768613-769479   -            289 17239at4891          -            225   3.4e-21   73.0   0.0   1   1     2e-22     5e-21   72.5   0.0    28   210    18   214     9   224 0.80 -
tig00000001:675491-676426   -            312 17239at4891          -            225   5.3e-21   72.4   0.5   1   1   3.5e-22   8.9e-21   71.7   0.1    85   211   122   257    93   270 0.82 -
