#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000007:744688-747270   -            861 14486at4891          -            631  9.3e-301  996.1  12.1   1   2   6.9e-59   8.2e-57  190.2   1.2    17   152   144   279   131   287 0.95 -
tig00000007:744688-747270   -            861 14486at4891          -            631  9.3e-301  996.1  12.1   2   2  4.2e-246  4.9e-244  808.7   3.8   141   629   290   843   283   845 0.88 -
tig00000012:517990-520191   -            734 14486at4891          -            631   9.8e-32  107.4   4.1   1   2   5.1e-22     6e-20   68.4   0.1   142   266   102   238    80   244 0.76 -
tig00000012:517990-520191   -            734 14486at4891          -            631   9.8e-32  107.4   4.1   2   2   5.2e-13   6.2e-11   38.7   0.8   286   399   283   403   276   422 0.78 -
tig00000007:136514-137467   -            318 14486at4891          -            631   1.8e-25   86.7   0.5   1   1   2.2e-27   2.7e-25   86.1   0.5   149   437    10   288     2   292 0.77 -
tig00000061:177920-178975   -            352 14486at4891          -            631   2.1e-21   73.2   0.3   1   2   5.4e-22   6.4e-20   68.4   0.0   139   412    17   288     8   294 0.78 -
tig00000061:177920-178975   -            352 14486at4891          -            631   2.1e-21   73.2   0.3   2   2      0.03       3.5    3.1   0.1   544   569   296   321   283   334 0.78 -
tig00000018:87388-88389     -            334 14486at4891          -            631   2.2e-20   69.9   0.0   1   1   3.3e-22   3.9e-20   69.1   0.0   139   366     5   219     1   234 0.81 -
tig00000078:161500-163830   -            777 14486at4891          -            631   1.3e-08   31.0   0.0   1   2   3.8e-06   0.00045   16.0   0.0   185   236   272   323   228   360 0.73 -
tig00000078:161500-163830   -            777 14486at4891          -            631   1.3e-08   31.0   0.0   2   2   3.6e-05    0.0043   12.8   0.0   186   269   544   623   514   639 0.68 -
tig00000034:56335-58818     -            828 14486at4891          -            631   5.3e-08   29.0   0.0   1   2   1.2e-06   0.00015   17.6   0.0   108   225   154   272   130   319 0.70 -
tig00000034:56335-58818     -            828 14486at4891          -            631   5.3e-08   29.0   0.0   2   2   0.00046     0.055    9.1   0.0   193   220   568   595   556   639 0.68 -
tig00000001:236826-239330   -            835 14486at4891          -            631   6.1e-08   28.8   0.0   1   2   3.9e-06   0.00046   16.0   0.0   188   232   244   288   211   321 0.75 -
tig00000001:236826-239330   -            835 14486at4891          -            631   6.1e-08   28.8   0.0   2   2   0.00018     0.021   10.5   0.0   189   221   518   550   509   612 0.68 -
tig00000007:807786-809096   -            437 14486at4891          -            631   7.6e-07   25.2   0.0   1   3       8.4     1e+03   -5.0   1.8   117   167    33    83    13    97 0.59 -
tig00000007:807786-809096   -            437 14486at4891          -            631   7.6e-07   25.2   0.0   2   3   6.4e-09   7.6e-07   25.2   0.0   188   268   211   287   179   298 0.81 -
tig00000007:807786-809096   -            437 14486at4891          -            631   7.6e-07   25.2   0.0   3   3         4   4.7e+02   -3.9   0.0    75   104   352   381   349   391 0.79 -
tig00000014:414574-415635   -            354 14486at4891          -            631   1.5e-05   20.9   2.5   1   2     0.001      0.12    8.0   0.0   147   208     2    52     1    62 0.78 -
tig00000014:414574-415635   -            354 14486at4891          -            631   1.5e-05   20.9   2.5   2   2   0.00011     0.013   11.2   1.9   286   376   164   254   132   281 0.84 -
tig00000010:890009-891319   -            437 14486at4891          -            631   1.7e-05   20.7   0.1   1   1   2.7e-07   3.2e-05   19.8   0.1   190   276   164   246    83   266 0.79 -
tig00000022:181640-183040   -            467 14486at4891          -            631   2.2e-05   20.3   0.0   1   1   2.9e-07   3.4e-05   19.7   0.0   152   267   201   314   192   332 0.69 -
tig00000010:426424-427398   -            325 14486at4891          -            631   8.9e-05   18.3   0.0   1   1   1.1e-06   0.00013   17.8   0.0   191   267    75   147    52   154 0.79 -
tig00000010:619892-622132   -            747 14486at4891          -            631   0.00013   17.8   0.0   1   1   2.3e-06   0.00027   16.7   0.0   156   221   278   343   254   352 0.88 -
tig00000001:1205934-1207292 -            453 14486at4891          -            631    0.0002   17.2   0.0   1   1   2.3e-06   0.00028   16.7   0.0   183   236   255   313   242   333 0.77 -
tig00000014:389429-391699   -            757 14486at4891          -            631    0.0002   17.1   0.0   1   2    0.0012      0.14    7.8   0.0   188   216   270   298   265   373 0.70 -
tig00000014:389429-391699   -            757 14486at4891          -            631    0.0002   17.1   0.0   2   2    0.0019      0.23    7.0   0.0   187   221   552   586   531   593 0.76 -
tig00000005:563041-564126   -            362 14486at4891          -            631   0.00021   17.1   0.0   1   1   2.6e-06   0.00031   16.5   0.0   194   266   128   196   116   217 0.69 -
tig00000018:20714-23566     -            951 14486at4891          -            631   0.00037   16.3   0.0   1   2       1.4   1.7e+02   -2.4   0.0   179   225   383   430   375   447 0.73 -
tig00000018:20714-23566     -            951 14486at4891          -            631   0.00037   16.3   0.0   2   2   8.4e-06   0.00099   14.9   0.0   189   275   683   770   674   779 0.78 -
tig00000001:1242425-1243708 -            428 14486at4891          -            631   0.00049   15.9   0.0   1   1   7.7e-06   0.00091   15.0   0.0   189   233   203   247   194   280 0.74 -
tig00000023:245251-246186   -            312 14486at4891          -            631   0.00049   15.9   0.0   1   1   6.2e-06   0.00074   15.3   0.0   192   265    54   123    47   131 0.74 -
tig00000005:695114-696325   -            404 14486at4891          -            631   0.00062   15.5   0.0   1   1   7.5e-06   0.00089   15.0   0.0   165   270   153   255    98   272 0.67 -
tig00000010:112618-114030   -            471 14486at4891          -            631   0.00066   15.4   2.4   1   2   1.2e-05    0.0015   14.3   0.1   184   220    60    96    53   124 0.91 -
tig00000010:112618-114030   -            471 14486at4891          -            631   0.00066   15.4   2.4   2   2      0.18        21    0.6   0.4   312   378   355   422   344   430 0.77 -
tig00000023:191049-192608   -            520 14486at4891          -            631     0.001   14.8   0.0   1   1   1.2e-05    0.0014   14.4   0.0   157   216    72   131    57   186 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/14486at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/14486at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/14486at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:06:15 2023
# [ok]
