#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000018:506980-508206 -            409 20606at4891          -            328  5.8e-156  515.8  11.6   1   1  2.7e-157  4.6e-155  512.8  11.6     1   316     1   357     1   371 0.91 -
tig00000018:482500-483795 -            432 20606at4891          -            328   1.2e-73  245.3  19.0   1   3   2.9e-24   4.9e-22   75.6   0.5     1    69     1    73     1    92 0.88 -
tig00000018:482500-483795 -            432 20606at4891          -            328   1.2e-73  245.3  19.0   2   3      0.36        61   -0.3   0.1    71    88   109   126    99   132 0.83 -
tig00000018:482500-483795 -            432 20606at4891          -            328   1.2e-73  245.3  19.0   3   3   8.2e-55   1.4e-52  176.0   8.4    88   314   174   428   160   432 0.84 -
tig00000012:239988-241109 -            374 20606at4891          -            328     1e-48  163.3  16.0   1   1   2.7e-49   4.7e-47  157.8  16.0     6   301    20   363    15   373 0.81 -
tig00000018:619619-620674 -            352 20606at4891          -            328   3.3e-43  145.2   2.5   1   3   3.6e-29   6.1e-27   91.7   0.0     1    70     1    71     1    83 0.90 -
tig00000018:619619-620674 -            352 20606at4891          -            328   3.3e-43  145.2   2.5   2   3     0.054       9.2    2.4   0.8    75    85   113   123   101   134 0.77 -
tig00000018:619619-620674 -            352 20606at4891          -            328   3.3e-43  145.2   2.5   3   3   3.4e-16   5.8e-14   49.1   0.0   176   306   209   345   184   350 0.86 -
tig00000034:300597-301871 -            425 20606at4891          -            328   2.9e-42  142.1  12.2   1   1   4.9e-42   8.3e-40  134.0  12.2     7   316     1   390     1   399 0.74 -
tig00000038:166032-167444 -            471 20606at4891          -            328   2.2e-33  112.9   5.7   1   2   1.3e-20   2.1e-18   63.6   0.2     8    73    26    94    22   112 0.86 -
tig00000038:166032-167444 -            471 20606at4891          -            328   2.2e-33  112.9   5.7   2   2   9.3e-17   1.6e-14   50.9   1.2    91   297   165   392   127   414 0.72 -
tig00000083:83033-83302   -             90 20606at4891          -            328   6.3e-20   68.7   0.3   1   1   3.9e-22   6.7e-20   68.6   0.3     7    84     1    89     1    90 0.79 -
tig00000023:249237-249578 -            114 20606at4891          -            328   2.6e-19   66.6   0.2   1   1   1.7e-21     3e-19   66.4   0.2     7    83     1    88     1   106 0.80 -
tig00000018:221819-223582 -            588 20606at4891          -            328   2.9e-19   66.5   0.3   1   2   1.7e-21   2.9e-19   66.5   0.3     5    72     3    75     1    80 0.88 -
tig00000018:221819-223582 -            588 20606at4891          -            328   2.9e-19   66.5   0.3   2   2         1   1.8e+02   -1.8   1.8    17    75   271   330   257   368 0.66 -
tig00000061:453454-455289 -            612 20606at4891          -            328   2.3e-10   37.2   2.2   1   1   2.6e-12   4.5e-10   36.3   2.2     6    64   513   580   510   588 0.80 -
tig00000005:34699-35997   -            433 20606at4891          -            328   2.1e-09   34.1   0.1   1   1   2.6e-11   4.5e-09   33.0   0.1    14    65   111   166    93   170 0.78 -
tig00000007:800435-802411 -            659 20606at4891          -            328   3.8e-09   33.2   0.1   1   1   4.3e-11   7.3e-09   32.3   0.1     8    68   127   197   118   205 0.78 -
tig00000038:32634-33521   -            296 20606at4891          -            328   1.3e-08   31.4   0.7   1   2   7.8e-11   1.3e-08   31.4   0.7    12    78    56   120    43   132 0.83 -
tig00000038:32634-33521   -            296 20606at4891          -            328   1.3e-08   31.4   0.7   2   2       1.5   2.6e+02   -2.4   0.3   162   193   251   282   242   288 0.57 -
tig00000061:133721-134212 -            164 20606at4891          -            328   4.8e-08   29.6   0.2   1   1   4.2e-10   7.1e-08   29.0   0.2     8    69     6    74     2    84 0.76 -
tig00000010:685401-686213 -            271 20606at4891          -            328   0.00016   18.1   1.5   1   2      0.15        25    1.0   0.7    17    37    51    71    33    87 0.84 -
tig00000010:685401-686213 -            271 20606at4891          -            328   0.00016   18.1   1.5   2   2   4.4e-06   0.00075   15.8   0.0    37    66    93   122    81   129 0.89 -
tig00000005:646733-647284 -            184 20606at4891          -            328    0.0084   12.4   0.1   1   2   0.00013     0.022   11.0   0.0    16    63    33    78    27    88 0.89 -
tig00000005:646733-647284 -            184 20606at4891          -            328    0.0084   12.4   0.1   2   2      0.97   1.6e+02   -1.7   0.0   136   161   121   146   116   153 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/20606at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/20606at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/20606at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:06:46 2023
# [ok]
