#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000010:112618-114030 -            471 8044at4891           -            390  7.5e-228  753.4   6.7   1   1  4.9e-230    9e-228  753.2   6.7     1   390    17   438    17   438 0.96 -
tig00000001:821347-822735 -            463 8044at4891           -            390   3.6e-99  329.8   1.6   1   1  2.5e-101   4.6e-99  329.4   1.6     4   389    24   453    21   454 0.85 -
tig00000034:56335-58818   -            828 8044at4891           -            390   9.9e-07   25.5   0.0   1   2     2e-06   0.00036   17.1   0.0    42    74   239   271   200   289 0.81 -
tig00000034:56335-58818   -            828 8044at4891           -            390   9.9e-07   25.5   0.0   2   2    0.0053      0.97    5.8   0.0    44    94   569   621   559   628 0.82 -
tig00000078:161500-163830 -            777 8044at4891           -            390   1.7e-06   24.7   0.0   1   2   0.00057       0.1    8.9   0.0    43    92   280   331   275   376 0.88 -
tig00000078:161500-163830 -            777 8044at4891           -            390   1.7e-06   24.7   0.0   2   2   3.1e-05    0.0057   13.1   0.0    41    95   549   605   543   610 0.88 -
tig00000001:236826-239330 -            835 8044at4891           -            390   2.3e-06   24.3   0.2   1   3       1.1     2e+02   -1.9   0.0   215   239    50    74    41    87 0.84 -
tig00000001:236826-239330 -            835 8044at4891           -            390   2.3e-06   24.3   0.2   2   3    0.0001     0.018   11.4   0.0    43    92   249   300   239   321 0.84 -
tig00000001:236826-239330 -            835 8044at4891           -            390   2.3e-06   24.3   0.2   3   3    0.0004     0.072    9.5   0.0    43    87   522   567   517   579 0.82 -
tig00000014:389429-391699 -            757 8044at4891           -            390   0.00012   18.7   0.0   1   2   0.00073      0.13    8.6   0.0    43    92   275   327   253   343 0.78 -
tig00000014:389429-391699 -            757 8044at4891           -            390   0.00012   18.7   0.0   2   2    0.0014      0.26    7.6   0.0    44    73   559   588   543   615 0.81 -
tig00000010:426424-427398 -            325 8044at4891           -            390   0.00029   17.4   1.6   1   2   5.4e-06   0.00099   15.6   0.2    43    91    77   126    70   134 0.86 -
tig00000010:426424-427398 -            325 8044at4891           -            390   0.00029   17.4   1.6   2   2      0.39        72   -0.4   0.0   131   170   264   303   245   317 0.72 -
tig00000034:74295-77006   -            904 8044at4891           -            390   0.00061   16.3   0.7   1   3   0.00038     0.069    9.5   0.0    39    84   203   250   186   259 0.81 -
tig00000034:74295-77006   -            904 8044at4891           -            390   0.00061   16.3   0.7   2   3      0.11        21    1.4   0.2   255   270   277   289   265   293 0.78 -
tig00000034:74295-77006   -            904 8044at4891           -            390   0.00061   16.3   0.7   3   3      0.18        32    0.7   0.0    15    64   576   629   570   649 0.79 -
tig00000023:245251-246186 -            312 8044at4891           -            390    0.0014   15.1   1.2   1   3   2.4e-05    0.0043   13.5   0.2    43    92    55   105    50   117 0.87 -
tig00000023:245251-246186 -            312 8044at4891           -            390    0.0014   15.1   1.2   2   3      0.87   1.6e+02   -1.5   0.0   314   338   112   136   107   152 0.80 -
tig00000023:245251-246186 -            312 8044at4891           -            390    0.0014   15.1   1.2   3   3       1.6   2.9e+02   -2.4   0.0   121   154   239   274   232   284 0.72 -
tig00000023:191049-192608 -            520 8044at4891           -            390     0.002   14.6   0.1   1   1     2e-05    0.0037   13.7   0.1    42    78   107   144    99   179 0.85 -
tig00000010:619892-622132 -            747 8044at4891           -            390     0.007   12.8   0.3   1   2      0.83   1.5e+02   -1.5   0.0   139   172   263   296   250   312 0.78 -
tig00000010:619892-622132 -            747 8044at4891           -            390     0.007   12.8   0.3   2   2   0.00013     0.024   11.0   0.1    43    76   315   349   307   357 0.86 -
tig00000014:590418-590960 -            181 8044at4891           -            390    0.0073   12.7   0.0   1   1   5.1e-05    0.0093   12.4   0.0    43    70     6    33     2    96 0.78 -
tig00000010:890009-891319 -            437 8044at4891           -            390    0.0094   12.4   0.1   1   1   0.00011     0.019   11.4   0.0    44    91   168   216   137   222 0.84 -
tig00000007:807786-809096 -            437 8044at4891           -            390     0.015   11.7   0.0   1   1   0.00014     0.025   11.0   0.0    43    77   216   251   206   311 0.88 -
tig00000018:20714-23566   -            951 8044at4891           -            390     0.023   11.1   0.0   1   1   0.00027      0.05   10.0   0.0    44    94   688   740   678   745 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/8044at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/8044at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/8044at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:08:35 2023
# [ok]
