#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000010:269094-270308 -            405 10849at4891          -            320  5.6e-174  575.0   0.7   1   2      0.62   3.4e+02   -2.7   0.1     2    27    22    47    21    52 0.78 -
tig00000010:269094-270308 -            405 10849at4891          -            320  5.6e-174  575.0   0.7   2   2    1e-176  5.6e-174  575.0   0.7    17   320    82   404    77   404 0.96 -
tig00000034:368951-370084 -            378 10849at4891          -            320   4.4e-33  112.0   4.8   1   1   8.1e-35   4.4e-32  108.7   4.8    23   320    42   378    25   378 0.75 -
tig00000001:725199-726479 -            427 10849at4891          -            320   3.1e-28   96.1  13.0   1   2   8.4e-12   4.6e-09   33.1   0.3    16    80    29    88    17   126 0.70 -
tig00000001:725199-726479 -            427 10849at4891          -            320   3.1e-28   96.1  13.0   2   2   1.3e-20     7e-18   62.0   8.3    58   320   126   427   104   427 0.75 -
tig00000083:128940-130043 -            368 10849at4891          -            320   6.5e-20   68.7   5.3   1   3     1e-08   5.7e-06   22.9   0.1    23    55    15    47     5    72 0.72 -
tig00000083:128940-130043 -            368 10849at4891          -            320   6.5e-20   68.7   5.3   2   3   2.3e-07   0.00013   18.5   0.4    58   179    73   203    57   218 0.70 -
tig00000083:128940-130043 -            368 10849at4891          -            320   6.5e-20   68.7   5.3   3   3   1.5e-10   8.3e-08   28.9   0.1   206   320   255   368   246   368 0.82 -
tig00000083:14628-15713   -            362 10849at4891          -            320   2.1e-16   57.2   9.7   1   2   1.4e-06   0.00079   15.9   0.0    26    60     1    38     1    58 0.84 -
tig00000083:14628-15713   -            362 10849at4891          -            320   2.1e-16   57.2   9.7   2   2   3.9e-12   2.1e-09   34.1   7.4    55   320    66   362    57   362 0.69 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/10849at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/10849at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/10849at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:05:52 2023
# [ok]
