#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000014:556837-557385   -            183 28105at4891          -            160   3.1e-93  306.9   0.5   1   1   3.1e-95   3.6e-93  306.6   0.5     1   160     9   183     9   183 0.94 -
tig00000001:117005-117538   -            178 28105at4891          -            160   1.4e-58  194.1   0.1   1   1   1.6e-60   1.9e-58  193.8   0.1     2   155    10   177     7   178 0.87 -
tig00000001:217195-217734   -            180 28105at4891          -            160     7e-58  191.9   0.1   1   1   7.9e-60     9e-58  191.6   0.1     2   157    10   179     7   180 0.87 -
tig00000007:503698-504222   -            175 28105at4891          -            160   1.1e-50  168.5   0.2   1   1   1.6e-52   1.8e-50  167.8   0.2     3   151    11   174     9   175 0.87 -
tig00000010:469341-469934   -            198 28105at4891          -            160     1e-29  100.4   0.5   1   1   2.5e-31   2.9e-29   98.9   0.5     4   154    11   185     8   191 0.80 -
tig00000012:390719-391234   -            172 28105at4891          -            160   3.4e-23   79.2   0.3   1   1   1.1e-24   1.2e-22   77.4   0.3     8   152     1   171     1   172 0.78 -
tig00000010:148253-148792   -            180 28105at4891          -            160   3.7e-20   69.3   0.0   1   1   7.9e-22     9e-20   68.0   0.0     8   128    11   137     5   180 0.87 -
tig00000038:141223-141867   -            215 28105at4891          -            160   1.7e-13   47.6   0.4   1   1   2.1e-15   2.4e-13   47.2   0.4    10   157    20   182    14   184 0.77 -
tig00000038:216334-216951   -            206 28105at4891          -            160   3.3e-11   40.2   0.3   1   1   3.9e-13   4.4e-11   39.8   0.3    11   128     9   141     3   173 0.70 -
tig00000005:1018224-1018889 -            222 28105at4891          -            160   3.9e-09   33.5   0.1   1   1   4.3e-11   4.9e-09   33.1   0.1     8   118    11   131     5   176 0.72 -
tig00000023:215519-216187   -            223 28105at4891          -            160   8.7e-09   32.3   0.1   1   1     1e-10   1.2e-08   31.9   0.1    10   156    13   175     5   179 0.68 -
tig00000023:196876-197973   -            366 28105at4891          -            160     2e-07   27.9   1.3   1   3       7.8   8.9e+02   -3.5   0.1   116   135     7    26     3    31 0.71 -
tig00000023:196876-197973   -            366 28105at4891          -            160     2e-07   27.9   1.3   2   3    0.0013      0.15    8.8   0.0     7    32    38    63    33    72 0.92 -
