#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000001:683769-684749   -            327 33227at4891          -            144   5.5e-48  159.9  27.3   1   3       1.9     1e+03   -3.1   0.3    52    61    54    63    37    88 0.50 -
tig00000001:683769-684749   -            327 33227at4891          -            144   5.5e-48  159.9  27.3   2   3   2.5e-47   1.3e-44  148.9  18.1     2   122   119   258   118   262 0.84 -
tig00000001:683769-684749   -            327 33227at4891          -            144   5.5e-48  159.9  27.3   3   3   3.2e-05     0.018   12.3   0.1   118   142   302   326   290   327 0.87 -
tig00000078:448024-448641   -            206 33227at4891          -            144   5.6e-24   82.0  14.1   1   2   4.2e-26   2.3e-23   80.0   9.5     6    61    55   110    50   124 0.87 -
tig00000078:448024-448641   -            206 33227at4891          -            144   5.6e-24   82.0  14.1   2   2    0.0083       4.5    4.5   0.1   126   142   186   202   134   204 0.83 -
tig00000007:322658-323791   -            378 33227at4891          -            144   5.6e-19   65.8  14.3   1   2   8.7e-21   4.7e-18   62.8  11.5     8    65    80   137    75   152 0.89 -
tig00000007:322658-323791   -            378 33227at4891          -            144   5.6e-19   65.8  14.3   2   2      0.02        11    3.2   0.0    77   131   177   229   147   241 0.76 -
tig00000018:28546-29505     -            320 33227at4891          -            144   3.7e-17   59.9  18.1   1   1   2.7e-17   1.5e-14   51.4  18.1     5    72    99   170    98   259 0.68 -
tig00000001:1363277-1363849 -            191 33227at4891          -            144   2.6e-14   50.7   3.3   1   3      0.71   3.9e+02   -1.8   0.1    77    92     4    19     1    27 0.59 -
tig00000001:1363277-1363849 -            191 33227at4891          -            144   2.6e-14   50.7   3.3   2   3   4.7e-17   2.6e-14   50.7   3.3     8    69    74   137    71   148 0.81 -
tig00000001:1363277-1363849 -            191 33227at4891          -            144   2.6e-14   50.7   3.3   3   3      0.22   1.2e+02   -0.1   0.6    36    80   136   174   129   187 0.47 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/33227at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/33227at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/33227at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:07:39 2023
# [ok]
