#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000034:300597-301871 -            425 28089at4891          -            297   4.1e-86  286.0  13.6   1   3   2.1e-30   3.6e-28   95.7   3.5     2    79     1    92     1   100 0.82 -
tig00000034:300597-301871 -            425 28089at4891          -            297   4.1e-86  286.0  13.6   2   3   1.4e-24   2.4e-22   76.6   3.7    79   200   118   270   107   277 0.82 -
tig00000034:300597-301871 -            425 28089at4891          -            297   4.1e-86  286.0  13.6   3   3   2.4e-36   4.2e-34  115.2   0.0   201   289   294   389   291   396 0.94 -
tig00000018:506980-508206 -            409 28089at4891          -            297   1.1e-58  195.9  10.3   1   2   5.5e-25   9.4e-23   78.0   0.3     2    69     7    72     6    75 0.92 -
tig00000018:506980-508206 -            409 28089at4891          -            297   1.1e-58  195.9  10.3   2   2   4.4e-38   7.5e-36  120.9   4.3    80   291   112   358   108   364 0.83 -
tig00000018:482500-483795 -            432 28089at4891          -            297   6.2e-45  150.8  23.4   1   2   2.8e-23   4.8e-21   72.4   2.8     2    71     7    75     6    88 0.93 -
tig00000018:482500-483795 -            432 28089at4891          -            297   6.2e-45  150.8  23.4   2   2   7.7e-26   1.3e-23   80.8  12.8    62   287   157   427   143   431 0.77 -
tig00000012:239988-241109 -            374 28089at4891          -            297   7.2e-37  124.3  16.1   1   2   3.8e-21   6.6e-19   65.3   4.0     1    69    20    87    20    91 0.93 -
tig00000012:239988-241109 -            374 28089at4891          -            297   7.2e-37  124.3  16.1   2   2   2.3e-20     4e-18   62.8   4.2    82   269   137   361   128   370 0.78 -
tig00000018:619619-620674 -            352 28089at4891          -            297   2.5e-30  102.8   0.1   1   3   3.6e-22   6.1e-20   68.7   0.2     2    69     7    70     6    75 0.94 -
tig00000018:619619-620674 -            352 28089at4891          -            297   2.5e-30  102.8   0.1   2   3    0.0031      0.53    6.5   0.0    80   108   178   206   171   207 0.87 -
tig00000018:619619-620674 -            352 28089at4891          -            297   2.5e-30  102.8   0.1   3   3   1.8e-08   3.1e-06   23.7   0.0   201   269   267   338   250   348 0.88 -
tig00000038:166032-167444 -            471 28089at4891          -            297   4.9e-27   92.0  14.4   1   3   7.3e-22   1.2e-19   67.7   0.9     1    68    24    89    24    93 0.92 -
tig00000038:166032-167444 -            471 28089at4891          -            297   4.9e-27   92.0  14.4   2   3   1.4e-06   0.00024   17.5   3.6    83   177   164   273   149   310 0.69 -
tig00000038:166032-167444 -            471 28089at4891          -            297   4.9e-27   92.0  14.4   3   3   2.9e-05     0.005   13.2   0.1   196   284   320   409   292   420 0.83 -
tig00000018:221819-223582 -            588 28089at4891          -            297   7.5e-22   75.0   0.8   1   1   4.4e-24   7.5e-22   75.0   0.8     2    90     5    93     4   102 0.89 -
tig00000083:83033-83302   -             90 28089at4891          -            297   9.6e-21   71.4   0.3   1   1   5.8e-23   9.8e-21   71.3   0.3     2    70     1    68     1    84 0.93 -
tig00000023:249237-249578 -            114 28089at4891          -            297   2.2e-20   70.2   0.1   1   1   1.6e-22   2.7e-20   69.9   0.1     2    71     1    69     1    83 0.91 -
tig00000061:453454-455289 -            612 28089at4891          -            297   9.7e-18   61.5   1.2   1   1   1.1e-19   1.9e-17   60.5   1.2     1    69   513   585   513   599 0.82 -
tig00000007:800435-802411 -            659 28089at4891          -            297   1.6e-16   57.5   0.1   1   2       3.9   6.6e+02   -3.6   1.3    36    69    51    84    47    88 0.70 -
tig00000007:800435-802411 -            659 28089at4891          -            297   1.6e-16   57.5   0.1   2   2   9.5e-19   1.6e-16   57.5   0.1     1    71   125   200   125   206 0.90 -
tig00000061:133721-134212 -            164 28089at4891          -            297   5.5e-16   55.7   0.3   1   1   3.9e-18   6.7e-16   55.4   0.3     2    67     5    72     4    94 0.84 -
tig00000005:34699-35997   -            433 28089at4891          -            297   8.7e-11   38.7   0.1   1   1   9.5e-13   1.6e-10   37.8   0.1     2    66    98   167    97   172 0.83 -
tig00000038:32634-33521   -            296 28089at4891          -            297     1e-07   28.6   0.6   1   1     1e-09   1.7e-07   27.8   0.6     3    71    47   113    45   129 0.82 -
