#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000014:733395-734348 -            318 26542at4891          -            225   9.4e-82  271.1   0.3   1   2     3e-16     1e-13   48.6   0.0     2    50     6    57     5    71 0.86 -
tig00000014:733395-734348 -            318 26542at4891          -            225   9.4e-82  271.1   0.3   2   2   1.4e-67   4.7e-65  216.5   0.0    55   218   107   284    78   287 0.88 -
tig00000083:23682-24224   -            181 26542at4891          -            225   3.4e-10   37.1   0.4   1   2   5.9e-08     2e-05   21.5   0.1     4    50     1    50     1    61 0.85 -
tig00000083:23682-24224   -            181 26542at4891          -            225   3.4e-10   37.1   0.4   2   2   7.7e-06    0.0026   14.6   0.0    95   132   133   170    59   181 0.89 -
tig00000014:547644-548684 -            347 26542at4891          -            225   1.8e-09   34.7   0.2   1   1   9.7e-11   3.3e-08   30.6   0.2     3    46    62   106    60   189 0.72 -
tig00000022:461778-464465 -            896 26542at4891          -            225   8.7e-07   26.0   2.7   1   4   0.00064      0.22    8.3   0.2     2    32     4    34     3    57 0.90 -
tig00000022:461778-464465 -            896 26542at4891          -            225   8.7e-07   26.0   2.7   2   4     0.011       3.6    4.3   0.0    98   142   142   189    80   212 0.83 -
tig00000022:461778-464465 -            896 26542at4891          -            225   8.7e-07   26.0   2.7   3   4    0.0073       2.5    4.8   0.0     3    32   318   347   316   361 0.85 -
tig00000022:461778-464465 -            896 26542at4891          -            225   8.7e-07   26.0   2.7   4   4    0.0048       1.7    5.4   0.0    99   135   447   483   384   496 0.85 -
tig00000022:341860-343584 -            376 26542at4891          -            225   1.4e-06   25.3   2.2   1   3   1.8e-05    0.0063   13.3   0.1     6    43     1    39     1    61 0.75 -
tig00000022:341860-343584 -            376 26542at4891          -            225   1.4e-06   25.3   2.2   2   3    0.0022      0.75    6.5   0.1    57    97   107   147    88   157 0.86 -
tig00000022:341860-343584 -            376 26542at4891          -            225   1.4e-06   25.3   2.2   3   3     0.016       5.4    3.7   0.0   110   139   185   214   168   230 0.73 -
tig00000078:94106-94657   -            184 26542at4891          -            225   8.8e-06   22.7   0.4   1   1   3.6e-07   0.00012   18.9   0.4     6    58     2    58     1   184 0.70 -
tig00000083:319843-320436 -            198 26542at4891          -            225     1e-05   22.5   0.4   1   1     3e-06     0.001   15.9   0.4     4   141     1   175     1   185 0.65 -
tig00000018:299486-300655 -            390 26542at4891          -            225    0.0046   13.8   0.0   1   2     3e-05      0.01   12.6   0.0     2    38    52    90    51   115 0.82 -
tig00000018:299486-300655 -            390 26542at4891          -            225    0.0046   13.8   0.0   2   2       3.1     1e+03   -3.7   0.0   135   150   267   282   264   284 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/26542at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/26542at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/26542at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:07:13 2023
# [ok]
