#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000038:38957-41455     -            833 5557at4891           -            374  5.9e-155  513.3  25.1   1   2   1.2e-96   1.8e-94  314.2  15.3     2   205   203   458   202   479 0.84 -
tig00000038:38957-41455     -            833 5557at4891           -            374  5.9e-155  513.3  25.1   2   2   1.8e-59   2.8e-57  191.8   2.2   203   366   539   743   524   748 0.84 -
tig00000014:704372-705787   -            472 5557at4891           -            374  3.4e-117  389.0  13.2   1   2   1.5e-74   2.2e-72  241.5   5.7     1   210     7   247     7   262 0.82 -
tig00000014:704372-705787   -            472 5557at4891           -            374  3.4e-117  389.0  13.2   2   2   1.3e-45   1.9e-43  146.3   0.8   208   360   274   467   270   472 0.83 -
tig00000007:880427-881827   -            467 5557at4891           -            374  6.1e-117  388.1  14.2   1   2     2e-73   3.1e-71  237.8   8.0     2   199     9   239     8   264 0.83 -
tig00000007:880427-881827   -            467 5557at4891           -            374  6.1e-117  388.1  14.2   2   2   4.1e-46   6.2e-44  147.9   0.4   209   359   276   467   269   467 0.84 -
tig00000083:325827-327290   -            488 5557at4891           -            374  1.7e-108  360.4  16.8   1   2   4.4e-72   6.6e-70  233.4  10.1     1   215    10   268    10   278 0.80 -
tig00000083:325827-327290   -            488 5557at4891           -            374  1.7e-108  360.4  16.8   2   2   1.5e-38   2.3e-36  123.0   0.5   211   361   293   486   287   488 0.79 -
tig00000007:851921-853378   -            486 5557at4891           -            374  1.3e-105  350.9  16.7   1   2     1e-70   1.5e-68  228.9   8.6     1   217    10   272    10   287 0.80 -
tig00000007:851921-853378   -            486 5557at4891           -            374  1.3e-105  350.9  16.7   2   2   9.8e-38   1.5e-35  120.3   1.2   212   361   293   485   283   486 0.76 -
tig00000003:1803-5244       -           1129 5557at4891           -            374  4.8e-101  335.9  17.7   1   5       1.2   1.8e+02   -1.7   0.2   332   367    61    96    46   102 0.72 -
tig00000003:1803-5244       -           1129 5557at4891           -            374  4.8e-101  335.9  17.7   2   5   3.1e-31   4.7e-29   98.9   0.1     2    81   311   393   310   395 0.94 -
tig00000003:1803-5244       -           1129 5557at4891           -            374  4.8e-101  335.9  17.7   3   5   2.1e-34   3.2e-32  109.3   1.1    74   205   413   567   406   606 0.81 -
tig00000003:1803-5244       -           1129 5557at4891           -            374  4.8e-101  335.9  17.7   4   5      0.19        29    0.9   0.0   208   229   594   615   587   631 0.85 -
tig00000003:1803-5244       -           1129 5557at4891           -            374  4.8e-101  335.9  17.7   5   5   3.2e-42   4.8e-40  135.1   0.7   209   364   833  1017   823  1026 0.78 -
tig00000005:882618-885167   -            850 5557at4891           -            374  1.1e-100  334.6  19.1   1   4   4.6e-33   6.9e-31  105.0   0.2     1    81   107   190   107   192 0.94 -
tig00000005:882618-885167   -            850 5557at4891           -            374  1.1e-100  334.6  19.1   2   4   9.1e-35   1.4e-32  110.5   3.8    73   216   216   366   202   388 0.75 -
tig00000005:882618-885167   -            850 5557at4891           -            374  1.1e-100  334.6  19.1   3   4       1.2   1.8e+02   -1.7   0.0   210   228   401   419   391   425 0.85 -
tig00000005:882618-885167   -            850 5557at4891           -            374  1.1e-100  334.6  19.1   4   4   6.7e-40     1e-37  127.4   1.4   227   357   695   850   681   850 0.84 -
