#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000039:79258-82263     -           1002 4591at4891           -            667         0 1217.4  91.9   1   4   4.3e-06   0.00073   15.1  30.1     6    65    88   149    84   169 0.72 -
tig00000039:79258-82263     -           1002 4591at4891           -            667         0 1217.4  91.9   2   4   4.3e-08   7.4e-06   21.7  36.5    11    82   185   261   174   275 0.69 -
tig00000039:79258-82263     -           1002 4591at4891           -            667         0 1217.4  91.9   3   4       1.3   2.1e+02   -2.9   4.3    41    96   271   328   260   332 0.44 -
tig00000039:79258-82263     -           1002 4591at4891           -            667         0 1217.4  91.9   4   4         0         0 1198.1   1.3    33   667   340  1001   332  1001 0.93 -
tig00000007:273092-274999   -            636 4591at4891           -            667   6.6e-24   81.4  21.6   1   3   6.7e-26   1.1e-23   80.6   5.5    94   351   100   326    83   340 0.81 -
tig00000007:273092-274999   -            636 4591at4891           -            667   6.6e-24   81.4  21.6   2   3      0.65   1.1e+02   -2.0   1.7    19    74   370   425   363   443 0.79 -
tig00000007:273092-274999   -            636 4591at4891           -            667   6.6e-24   81.4  21.6   3   3   0.00044     0.076    8.5   0.6   491   597   485   595   458   610 0.75 -
tig00000018:327892-331221   -           1110 4591at4891           -            667   9.1e-12   41.3   0.1   1   1   9.3e-14   1.6e-11   40.5   0.1   102   230    22   162    10   184 0.83 -
tig00000078:359322-361193   -            624 4591at4891           -            667   3.7e-09   32.6   0.1   1   1   2.2e-11   3.7e-09   32.6   0.1    87   231    12   160     2   194 0.81 -
tig00000034:251508-253739   -            744 4591at4891           -            667     1e-07   27.8   0.1   1   1   1.1e-09     2e-07   26.9   0.1    86   233    41   194    22   218 0.78 -
tig00000008:318-2847        -            832 4591at4891           -            667   1.3e-05   21.0   0.3   1   1   1.4e-07   2.3e-05   20.1   0.3   103   247    26   187     7   210 0.65 -
tig00000007:575993-578521   -            843 4591at4891           -            667   1.3e-05   20.9   0.3   1   1   1.4e-07   2.4e-05   20.1   0.3   103   247    26   187     7   210 0.65 -
tig00000061:524798-527146   -            783 4591at4891           -            667   1.3e-05   20.9   0.1   1   1   1.2e-07     2e-05   20.3   0.1   104   244    13   152     2   163 0.70 -
tig00000001:1223983-1226493 -            837 4591at4891           -            667   1.4e-05   20.8   0.2   1   1   1.5e-07   2.5e-05   20.0   0.2   103   247    20   181     5   204 0.64 -
tig00000007:679536-680729   -            398 4591at4891           -            667   3.7e-05   19.4   0.1   1   2   2.2e-07   3.7e-05   19.4   0.1   104   230    14   139     4   156 0.83 -
tig00000007:679536-680729   -            398 4591at4891           -            667   3.7e-05   19.4   0.1   2   2       2.3   3.9e+02   -3.8   0.1   323   358   220   256   215   259 0.78 -
tig00000022:604486-606309   -            608 4591at4891           -            667   4.7e-05   19.1   0.1   1   1   4.9e-07   8.3e-05   18.3   0.1    98   243   165   330    72   347 0.69 -
tig00000010:469341-469934   -            198 4591at4891           -            667     0.002   13.7   0.1   1   3      0.48        82   -1.6   0.0    88   121     8    39     4    67 0.81 -
tig00000010:469341-469934   -            198 4591at4891           -            667     0.002   13.7   0.1   2   3     0.019       3.3    3.1   0.0   168   243    72   152    50   157 0.77 -
tig00000010:469341-469934   -            198 4591at4891           -            667     0.002   13.7   0.1   3   3   0.00054     0.092    8.2   0.0   273   305   160   193   147   197 0.79 -
tig00000010:710018-711322   -            435 4591at4891           -            667    0.0037   12.8   0.1   1   1   3.7e-05    0.0062   12.1   0.1   158   241    73   165     1   175 0.64 -
tig00000014:466642-467946   -            435 4591at4891           -            667    0.0037   12.8   0.1   1   1   3.7e-05    0.0062   12.1   0.1   158   241    73   165     1   175 0.64 -
tig00000034:95578-97218     -            547 4591at4891           -            667       2.7    3.3  13.6   1   1     0.023       3.9    2.8  13.6     7    74    19    85    16   109 0.71 -
tig00000005:453956-455857   -            634 4591at4891           -            667         4    2.8  21.2   1   1     0.048       8.1    1.8  21.2    10   113    13   117     6   122 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/4591at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/4591at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/4591at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:08:07 2023
# [ok]
