#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000018:87388-88389     -            334 18264at4891          -            277  9.9e-142  468.6   1.3   1   1  5.8e-142  6.1e-140  462.7   1.3     1   277    11   328    11   328 0.92 -
tig00000061:177920-178975   -            352 18264at4891          -            277   8.3e-63  209.7   0.1   1   1   4.1e-64   4.3e-62  207.3   0.1     3   189    25   239    23   348 0.82 -
tig00000007:136514-137467   -            318 18264at4891          -            277   2.2e-59  198.5   0.3   1   1     5e-61   5.3e-59  197.2   0.3     2   274     7   313     6   316 0.78 -
tig00000014:414574-415635   -            354 18264at4891          -            277   7.1e-26   88.5   0.9   1   2   5.5e-14   5.8e-12   42.9   0.0     5    63     4    66     1    88 0.86 -
tig00000014:414574-415635   -            354 18264at4891          -            277   7.1e-26   88.5   0.9   2   2   3.4e-14   3.6e-12   43.6   1.1    89   182   126   222    99   319 0.76 -
tig00000012:517990-520191   -            734 18264at4891          -            277   2.2e-08   31.1   0.1   1   3     0.095        10    2.8   0.0     4    23   108   127   105   143 0.84 -
tig00000012:517990-520191   -            734 18264at4891          -            277   2.2e-08   31.1   0.1   2   3   4.2e-07   4.4e-05   20.3   0.0    37   106   172   236   130   243 0.76 -
tig00000012:517990-520191   -            734 18264at4891          -            277   2.2e-08   31.1   0.1   3   3      0.05       5.2    3.7   0.0   166   187   337   358   317   425 0.83 -
tig00000007:744688-747270   -            861 18264at4891          -            277   4.7e-08   30.1   0.5   1   2     0.073       7.7    3.1   0.0     4    31   297   324   294   335 0.88 -
tig00000007:744688-747270   -            861 18264at4891          -            277   4.7e-08   30.1   0.5   2   2   1.6e-07   1.7e-05   21.7   0.2    38   207   350   542   344   558 0.64 -
tig00000001:236826-239330   -            835 18264at4891          -            277     2e-07   28.0   1.8   1   3   0.00021     0.022   11.5   0.1    37    57   251   271   244   277 0.90 -
tig00000001:236826-239330   -            835 18264at4891          -            277     2e-07   28.0   1.8   2   3       4.2   4.4e+02   -2.6   0.0    89   107   428   446   408   454 0.82 -
