#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000039:127816-129609 -            598 8064at4891           -            511    1e-228  757.8  23.6   1   1  5.1e-230  2.3e-227  753.3  23.6     3   511     1   591     1   591 0.89 -
tig00000014:425910-430265 -           1452 8064at4891           -            511     6e-07   26.1   8.3   1   1   4.6e-09   2.1e-06   24.3   8.1   177   379   467   682   426   691 0.75 -
tig00000012:88464-91331   -            956 8064at4891           -            511   9.8e-06   22.1   5.8   1   3   7.5e-05     0.034   10.4   0.1     6    98   151   246   147   256 0.70 -
tig00000012:88464-91331   -            956 8064at4891           -            511   9.8e-06   22.1   5.8   2   3    0.0019      0.86    5.8   0.1   229   392   212   379   201   394 0.55 -
tig00000012:88464-91331   -            956 8064at4891           -            511   9.8e-06   22.1   5.8   3   3   0.00053      0.24    7.6   0.7   293   402   601   716   583   825 0.72 -
tig00000018:607428-610559 -           1044 8064at4891           -            511   0.00011   18.7   1.9   1   2   4.7e-07   0.00021   17.7   0.7   316   438    90   213     6   221 0.71 -
tig00000018:607428-610559 -           1044 8064at4891           -            511   0.00011   18.7   1.9   2   2      0.32   1.5e+02   -1.6   0.0   294   329   263   298   204   406 0.64 -
tig00000007:532412-534694 -            761 8064at4891           -            511   0.00079   15.8   0.1   1   1   2.8e-06    0.0013   15.2   0.1   289   436   357   506   341   511 0.87 -
tig00000061:176021-176992 -            324 8064at4891           -            511    0.0027   14.1   0.3   1   2    0.0013      0.59    6.3   0.2    17   110    33   125    22   133 0.71 -
tig00000061:176021-176992 -            324 8064at4891           -            511    0.0027   14.1   0.3   2   2    0.0022      0.98    5.6   0.0   154   195   262   300   237   315 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/8064at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/8064at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/8064at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:08:35 2023
# [ok]
