#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
tig00000034:60251-62404   -            718 14020at4891          -            424   3.6e-76  254.1  28.8   1   2   4.5e-17     3e-14   50.1   4.0    40   185   145   334   122   344 0.75 -
tig00000034:60251-62404   -            718 14020at4891          -            424   3.6e-76  254.1  28.8   2   2   1.4e-64   9.5e-62  206.6  16.8   184   423   391   708   365   709 0.78 -
tig00000036:12886-14767   -            616 14020at4891          -            424   2.2e-71  238.4  23.1   1   2   3.9e-17   2.6e-14   50.3   4.4    40   186   145   335   121   348 0.75 -
tig00000036:12886-14767   -            616 14020at4891          -            424   2.2e-71  238.4  23.1   2   2     1e-59   7.1e-57  190.6  10.8   184   361   380   608   354   614 0.78 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   1   9     0.003         2    4.6   0.0   251   287   147   183   133   191 0.82 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   2   9       1.2   8.3e+02   -4.0   0.1    38    69   197   228   194   232 0.72 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   3   9     0.002       1.4    5.1   0.1   294   352   265   324   255   327 0.81 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   4   9     0.035        24    1.1   0.0   248   277   601   630   559   641 0.72 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   5   9   7.1e-07   0.00049   16.5   0.2   249   318   680   741   678   754 0.81 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   6   9      0.12        83   -0.7   0.0   235   282   736   783   727   788 0.83 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   7   9   0.00023      0.16    8.2   0.0   253   275   833   855   799   856 0.89 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   8   9      0.12        82   -0.7   0.0   154   188   877   911   875   920 0.81 -
tig00000061:469424-472981 -           1186 14020at4891          -            424   9.1e-09   32.1  15.5   9   9      0.93   6.3e+02   -3.6   0.0    78    98  1137  1157  1128  1169 0.55 -
tig00000031:169104-169652 -            183 14020at4891          -            424     0.013   11.8   0.0   1   1   2.3e-05     0.016   11.5   0.0    98   152    78   132    74   159 0.92 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/14020at4891.hmm
# Target file:     /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/hmmer_output/initial_run_results/14020at4891.out --cpu 1 /home/inf-38-2022/BINP29/longread/2/busco_downloads/lineages/saccharomycetes_odb10/hmms/14020at4891.hmm /home/inf-38-2022/BINP29/longread/2/Results/04_Busco/canu/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm.contigs.fasta.modified.fas 
# Current dir:     /home/inf-38-2022/BINP29/longread/2
# Date:            Thu Feb 23 14:06:12 2023
# [ok]
